ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition,ReasonToManager,ReasonInExitInterview 
6392,Female,Single,Graduate,1,4,10,54175,0,0,Product Management,0,1,3,1,3,5,8,0,3,2,5,Developer,Yes,Technology,Higher studies
6393,Female,Single,Graduate,1,3,10,51459,1,1,Sales,1,0,0,2,1,5,2,0,0,4,5,Developer,No,,
6394,Female,Single,Graduate,1,3,18,46106,1,0,Development,0,1,1,1,4,5,8,0,1,1,3,Developer,No,,
6395,Female,Married,Graduate,1,4,19,48523,1,-2,Product Management,0,0,0,3,5,5,2,1,1,2,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6396,Female,Married,Graduate,2,3,12,54524,1,-1,Consultancy,0,0,0,5,5,4,8,0,0,1,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6397,Female,Married,Graduate,2,3,11,48331,0,-2,Public Relations,0,0,0,4,5,5,1,0,0,1,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6398,Male,Married,Graduate,1,3,14,49935,0,1,Public Relations,0,0,0,5,2,5,2,1,1,1,5,Associate Developer,No,,
6399,Male,Single,Graduate,1,5,14,41271,0,-2,Testing,0,0,1,3,4,5,3,0,1,1,1,Associate Developer,No,,
6400,Male,Single,Graduate,3,5,18,43666,0,-1,Consultancy,0,0,1,3,1,5,3,0,2,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6401,Male,Married,Graduate,1,4,13,54127,1,-2,Training,0,0,0,2,5,3,6,0,0,4,5,Developer,Yes,Repetitive task,Want Challenging task
6402,Female,Single,Graduate,2,4,10,53727,1,-2,HR,0,0,0,3,1,5,3,0,0,1,1,Developer,Yes,Repetitive task,Want Challenging task
6403,Female,Single,Graduate,3,5,13,45686,1,1,DevOps,0,0,0,5,4,5,2,0,1,2,5,Associate Developer,No,,
6404,Male,Single,Graduate,2,3,15,52734,0,-1,Product Management,0,0,0,3,3,4,1,0,0,4,1,Developer,No,,
6405,Male,Single,Graduate,1,4,15,52357,1,0,Sales,1,0,0,1,1,5,5,0,0,3,1,Developer,No,,
6406,Female,Married,Graduate,1,2,17,53739,0,0,Product Management,0,2,0,3,1,4,3,0,2,4,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6407,Male,Single,Graduate,2,5,15,45973,0,1,Training,0,0,0,3,5,2,2,0,0,2,3,Associate Developer,No,,
6408,Female,Single,Under-Graduate,2,4,17,46897,1,0,Training,0,0,0,4,1,4,0,0,0,1,1,Associate Developer,No,,
6409,Female,Married,Graduate,1,5,20,44469,1,1,Consultancy,0,0,0,2,4,4,1,0,0,2,5,Associate Developer,No,,
6410,Male,Single,Graduate,2,5,20,40962,0,0,Development,0,1,0,2,1,5,3,0,1,2,2,Associate Developer,Yes,Repetitive task,Want Challenging task
6411,Female,Single,Graduate,2,5,18,45643,0,1,Public Relations,0,0,0,2,2,4,1,0,0,1,2,Associate Developer,Yes,Repetitive task,Want Challenging task
6412,Female,Married,Graduate,1,5,14,47522,1,-1,Testing,0,0,1,2,1,5,3,0,1,2,3,Associate Developer,No,,
6413,Female,Married,Graduate,1,2,15,43981,1,-2,HR,0,0,0,3,1,4,1,0,0,1,5,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6414,Male,Single,Graduate,2,5,12,44954,0,-1,Public Relations,0,0,0,2,1,5,2,0,0,2,4,Associate Developer,Yes,Technology,Higher studies
6415,Female,Married,Graduate,3,4,15,49727,1,1,Product Management,0,0,0,5,1,2,3,0,0,3,4,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6416,Male,Married,Graduate,2,5,12,51897,1,-1,Product Management,1,1,0,3,1,4,3,1,2,3,4,Developer,Yes,Repetitive task,Want Challenging task
6417,Female,Single,Graduate,1,5,20,48851,0,0,Product Management,0,1,0,3,5,5,3,0,2,2,5,Associate Developer,No,,
6418,Female,Single,Under-Graduate,1,4,12,47790,0,1,Development,0,0,0,1,3,5,0,0,0,1,1,Associate Developer,No,,
6419,Male,Single,Graduate,1,5,10,53585,1,1,Public Relations,0,0,0,1,4,5,2,0,1,3,2,Developer,Yes,Technology,Higher studies
6420,Male,Single,Graduate,2,5,10,58618,1,1,Consultancy,1,0,0,1,1,2,0,0,0,1,5,Developer,Yes,Repetitive task,Want Challenging task
6421,Male,Married,Graduate,2,3,20,47437,1,-1,HR,0,0,0,5,5,3,2,0,0,1,3,Associate Developer,No,,
6422,Male,Single,Graduate,1,4,15,47261,1,0,DevOps,0,1,0,1,4,5,2,1,1,2,2,Associate Developer,No,,
6423,Female,Married,Graduate,2,4,10,53475,1,0,Product Management,0,0,0,5,5,3,4,0,0,4,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6424,Female,Married,Graduate,3,4,19,47096,1,-2,HR,0,0,0,2,5,5,0,0,0,1,4,Associate Developer,Yes,Repetitive task,Want Challenging task
6425,Female,Single,Graduate,2,4,17,46980,0,1,HR,1,1,0,3,1,3,4,1,2,2,1,Developer,Yes,Repetitive task,Want Challenging task
6426,Female,Single,Graduate,1,4,10,59833,0,-1,DevOps,1,0,0,5,1,2,4,0,0,3,1,Developer,No,,
6427,Female,Single,Graduate,1,5,17,57074,1,-1,Product Management,1,3,2,4,3,5,6,2,3,3,3,Developer,Yes,Technology,Higher studies
6428,Female,Single,Under-Graduate,2,3,13,55424,1,-2,Public Relations,1,0,0,5,5,2,0,0,0,1,2,Developer,No,,
6429,Male,Single,Under-Graduate,3,3,11,51165,0,0,DevOps,1,0,1,1,4,5,5,0,1,2,3,Developer,No,,
6430,Female,Married,Graduate,1,5,10,50659,1,1,People Management,1,0,0,3,1,3,1,0,0,1,4,Developer,No,,
6431,Male,Married,Graduate,1,5,15,49282,1,0,People Management,0,0,0,3,4,2,1,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6432,Male,Single,Graduate,1,5,13,42447,1,0,Sales,0,1,0,4,4,4,3,0,1,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6433,Female,Married,Graduate,2,5,11,48445,1,-1,Product Management,1,0,1,5,5,2,2,1,1,4,3,Developer,No,,
6434,Female,Single,Graduate,2,5,13,59561,1,-1,Public Relations,1,0,0,3,3,4,5,0,0,1,1,Developer,No,,
6435,Male,Single,Under-Graduate,1,3,19,45084,0,-2,Testing,0,0,0,4,5,3,0,0,0,1,3,Associate Developer,No,,
6436,Male,Married,Graduate,2,5,16,47702,0,1,Sales,0,0,0,3,5,4,0,0,0,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6437,Female,Single,Graduate,1,3,17,43560,0,-2,People Management,0,0,0,1,3,4,2,0,1,1,1,Associate Developer,No,,
6438,Female,Married,Graduate,1,3,16,59250,0,-2,Public Relations,1,0,0,1,5,4,0,0,0,1,2,Developer,No,,
6439,Female,Single,Graduate,1,5,19,49332,0,-2,DevOps,0,0,0,3,2,5,3,0,1,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6440,Female,Married,Graduate,1,5,10,53903,0,1,Development,1,3,3,3,3,5,5,1,4,1,5,Developer,No,,
6441,Female,Single,Graduate,2,4,17,47033,1,0,DevOps,0,0,0,5,5,3,1,0,0,2,1,Associate Developer,No,,
6442,Female,Married,Graduate,1,5,13,48219,0,0,HR,0,0,0,2,3,3,3,0,0,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6443,Male,Single,Graduate,2,3,12,41875,0,0,People Management,0,0,0,3,1,3,2,0,0,1,4,Associate Developer,No,,
6444,Female,Married,Graduate,1,3,16,48790,1,0,Training,0,0,0,4,5,5,3,0,0,2,3,Associate Developer,No,,
6445,Female,Single,Graduate,3,4,19,41891,1,-2,DevOps,0,0,1,1,5,5,2,0,1,1,4,Associate Developer,No,,
6446,Female,Single,Graduate,2,3,17,45900,0,-2,Training,0,0,0,5,3,2,1,0,0,2,2,Associate Developer,No,,
6447,Male,Single,Graduate,2,3,17,49740,1,-1,Product Management,0,2,2,3,5,3,7,0,5,2,1,Developer,No,,
6448,Male,Single,Graduate,1,5,10,55823,1,-1,Consultancy,0,0,0,5,1,5,1,0,0,4,5,Developer,No,,
6449,Female,Married,Graduate,1,4,17,40032,1,-2,DevOps,0,0,0,4,1,5,0,0,0,1,3,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6450,Male,Married,Graduate,1,4,14,52886,0,0,Public Relations,0,1,1,1,4,5,4,3,3,4,3,Developer,No,,
6451,Male,Single,Graduate,2,3,12,50785,0,-2,Testing,0,0,0,5,5,5,5,0,0,2,1,Developer,No,,
6452,Female,Married,Graduate,3,4,15,48322,0,-2,Testing,0,2,1,4,5,2,4,1,2,2,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6453,Female,Single,Graduate,1,3,14,56351,0,1,Public Relations,1,1,0,3,4,3,5,2,2,2,1,Developer,No,,
6454,Male,Single,Graduate,2,4,17,46368,1,-1,Testing,0,0,0,1,1,5,0,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6455,Female,Single,Graduate,1,4,16,43966,1,1,Training,0,0,0,3,5,4,0,0,0,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6456,Female,Married,Graduate,1,4,15,45297,1,0,HR,0,0,0,3,4,3,0,0,0,1,2,Associate Developer,Yes,Repetitive task,Want Challenging task
6457,Female,Single,Graduate,1,5,12,55562,1,0,Sales,1,0,0,3,1,4,2,0,0,4,5,Developer,No,,
6458,Male,Single,Graduate,2,5,12,48193,1,1,Training,0,0,1,1,3,4,2,0,1,1,5,Associate Developer,Yes,Technology,Higher studies
6459,Male,Single,Graduate,1,5,11,53778,1,-1,Development,1,0,0,1,5,5,1,0,0,4,4,Developer,Yes,Technology,Higher studies
6460,Male,Married,Graduate,2,5,12,40513,1,0,People Management,0,0,0,1,4,5,2,0,0,2,3,Associate Developer,No,,
6461,Male,Married,Graduate,2,3,10,53119,0,0,Development,1,0,0,5,2,2,2,0,0,3,1,Developer,No,,
6462,Male,Single,Graduate,2,3,17,47716,1,1,Training,0,0,0,1,5,5,4,0,0,2,1,Developer,No,,
6463,Female,Married,Graduate,3,3,12,58387,0,-1,People Management,0,3,3,4,4,4,6,2,4,3,2,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6464,Male,Married,Graduate,2,5,15,49864,1,1,People Management,0,0,0,4,1,5,3,0,0,1,1,Associate Developer,No,,
6465,Male,Single,Graduate,1,5,20,41252,1,-2,Public Relations,0,0,1,1,2,2,3,0,1,1,3,Associate Developer,No,,
6466,Female,Married,Graduate,1,3,16,45336,1,-2,HR,0,1,0,5,5,2,4,0,2,3,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6467,Female,Married,Graduate,1,2,15,44641,1,-1,Product Management,0,0,0,4,2,3,1,0,0,1,3,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6468,Female,Single,Graduate,1,5,12,46193,1,0,Sales,0,0,0,5,1,5,1,0,0,2,5,Associate Developer,No,,
6469,Female,Married,Graduate,2,3,11,53773,0,1,Sales,1,0,0,4,3,2,0,0,0,1,4,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6470,Male,Single,Graduate,1,5,12,59786,1,1,DevOps,1,0,0,5,3,4,1,0,0,3,5,Developer,Yes,Technology,Higher studies
6471,Female,Single,Graduate,2,5,13,48893,1,-2,People Management,0,0,0,5,3,5,1,0,0,2,5,Associate Developer,Yes,Technology,Higher studies
6472,Female,Single,Under-Graduate,1,4,12,57202,0,1,Consultancy,0,2,0,5,5,3,8,1,5,2,5,Developer,No,,
6473,Female,Married,Graduate,2,3,19,47711,1,-2,Training,0,0,0,4,1,4,1,0,0,2,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6474,Female,Single,Under-Graduate,3,4,17,49877,0,-2,Sales,0,0,0,2,1,4,0,0,0,1,5,Developer,Yes,Repetitive task,Want Challenging task
6475,Female,Single,Graduate,2,5,13,57071,0,-2,Product Management,1,0,2,1,5,5,4,3,3,3,5,Developer,Yes,Repetitive task,Want Challenging task
6476,Male,Single,Graduate,3,5,14,43035,1,1,Product Management,0,0,1,4,5,5,2,0,1,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6477,Female,Married,Graduate,1,3,19,46053,1,1,DevOps,0,0,0,5,3,3,3,0,0,1,3,Associate Developer,No,,
6478,Female,Single,Graduate,1,3,15,58906,0,0,HR,0,0,2,5,1,5,8,0,2,1,1,Developer,No,,
6479,Male,Single,Graduate,1,3,17,46928,0,-1,Testing,0,1,1,3,5,5,3,2,2,2,3,Associate Developer,No,,
6480,Female,Single,Graduate,2,5,11,58239,1,0,Consultancy,0,2,3,2,3,5,6,1,5,1,1,Developer,Yes,Technology,Higher studies
6481,Female,Single,Under-Graduate,2,4,11,47300,1,0,Product Management,0,3,3,3,5,3,7,2,5,3,5,Developer,Yes,Repetitive task,Want Challenging task
6482,Male,Single,Graduate,1,5,16,58846,1,0,HR,1,0,1,2,5,3,7,1,1,2,1,Developer,Yes,Repetitive task,Want Challenging task
6483,Male,Married,Graduate,1,5,17,41704,1,1,Product Management,0,0,0,2,4,3,2,0,1,2,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6484,Female,Single,Graduate,1,4,19,45873,0,1,Sales,0,0,0,3,1,2,3,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6485,Female,Married,Graduate,1,3,11,57245,1,-1,Testing,0,0,1,5,3,4,6,1,2,3,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6486,Male,Married,Graduate,1,4,13,47993,1,-1,Product Management,0,0,0,3,5,3,2,0,0,1,3,Associate Developer,Yes,Repetitive task,Want Challenging task
6487,Female,Married,Graduate,2,4,13,42857,0,-2,Product Management,0,0,0,1,4,3,2,0,1,2,5,Associate Developer,No,,
6488,Male,Single,Graduate,1,3,14,40189,1,0,People Management,0,0,0,4,2,5,0,0,0,1,5,Associate Developer,No,,
6489,Male,Single,Graduate,2,5,17,51411,1,1,Development,0,0,0,1,5,3,5,1,1,4,3,Developer,Yes,Technology,Higher studies
6490,Female,Married,Graduate,1,5,16,48917,0,-1,Training,0,0,0,1,5,4,3,0,1,1,1,Developer,No,,
6491,Male,Single,Graduate,3,3,19,47883,0,1,People Management,0,0,0,1,1,3,2,0,1,2,2,Associate Developer,No,,
6492,Male,Single,Graduate,2,3,15,44357,0,1,HR,0,0,0,5,1,5,1,0,0,2,4,Associate Developer,No,,
6493,Female,Married,Graduate,1,5,18,48315,0,0,Public Relations,0,0,0,5,5,3,0,0,0,1,3,Associate Developer,No,,
6494,Female,Single,Graduate,1,5,14,55915,1,1,HR,1,2,1,2,3,4,6,3,3,1,5,Developer,Yes,Repetitive task,Want Challenging task
6495,Male,Single,Graduate,3,3,12,55103,1,-2,Development,1,0,0,5,4,3,8,0,0,1,1,Developer,No,,
6496,Female,Married,Graduate,1,5,11,49812,0,1,Development,0,0,0,5,5,3,1,0,0,1,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6497,Female,Single,Graduate,3,3,10,46769,0,-1,Testing,0,0,0,5,4,5,5,1,2,4,4,Developer,No,,
6498,Female,Single,Graduate,2,5,13,45673,1,-1,DevOps,0,0,0,5,3,4,0,0,0,1,3,Developer,Yes,Technology,Higher studies
6499,Female,Single,Graduate,1,4,12,58012,0,1,Public Relations,1,0,0,2,3,4,2,1,1,2,3,Developer,Yes,Repetitive task,Want Challenging task
6500,Male,Married,Graduate,1,3,14,48792,1,-1,People Management,0,0,1,5,2,3,2,0,1,1,4,Associate Developer,No,,
6501,Male,Single,Graduate,1,3,15,49960,1,-2,Product Management,0,1,1,1,5,4,2,1,1,4,5,Developer,No,,
6502,Female,Single,Graduate,1,4,19,45840,0,0,Product Management,0,0,0,1,1,3,3,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6503,Male,Single,Graduate,1,4,19,46187,0,-1,HR,0,0,0,1,5,3,1,0,0,1,5,Associate Developer,No,,
6504,Male,Single,Graduate,1,5,14,46591,1,1,Development,0,0,0,5,5,3,2,0,0,2,1,Associate Developer,No,,
6505,Female,Married,Graduate,2,3,20,40319,0,-2,Product Management,0,0,0,1,5,3,0,0,0,1,5,Associate Developer,No,,
6506,Male,Single,Graduate,1,5,12,40238,1,0,Product Management,0,0,0,5,3,4,1,0,0,1,5,Associate Developer,No,,
6507,Female,Single,Graduate,3,4,12,54625,0,-1,Product Management,0,0,0,3,3,3,8,0,5,4,3,Developer,No,,
6508,Female,Married,Graduate,1,5,18,46544,1,1,Sales,0,2,1,5,5,3,8,1,3,3,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6509,Male,Single,Graduate,3,5,16,52356,1,0,Sales,1,0,0,5,5,3,6,0,1,2,1,Developer,Yes,Technology,Higher studies
6510,Male,Single,Graduate,1,5,13,45836,0,1,Consultancy,0,1,0,5,3,5,2,1,1,2,1,Associate Developer,No,,
6511,Male,Single,Graduate,1,4,20,40480,0,-1,Testing,0,0,0,2,4,5,0,0,0,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6512,Male,Single,Graduate,1,4,11,47292,0,-2,Consultancy,0,3,0,5,4,5,5,3,4,1,5,Developer,Yes,Technology,Higher studies
6513,Female,Married,Graduate,2,3,12,48056,1,-1,Training,0,2,1,5,3,5,6,2,5,4,5,Developer,No,,
6514,Female,Single,Graduate,2,3,20,40762,0,-1,Development,0,2,0,3,5,5,3,0,2,1,5,Associate Developer,No,,
6515,Male,Single,Graduate,3,3,14,59176,0,0,Training,1,0,3,5,1,4,5,2,3,3,5,Developer,No,,
6516,Female,Married,Under-Graduate,2,4,10,46557,0,1,Public Relations,0,1,0,5,4,5,8,1,5,1,1,Developer,No,,
6517,Male,Single,Under-Graduate,1,4,18,55428,0,-1,HR,1,3,2,2,3,5,7,0,4,4,5,Developer,Yes,Repetitive task,Want Challenging task
6518,Female,Single,Graduate,1,5,12,56651,1,1,Development,0,1,0,1,3,3,6,1,2,3,5,Developer,No,,
6519,Male,Single,Graduate,2,4,19,47148,1,0,Training,0,1,1,2,1,5,3,0,2,1,3,Associate Developer,No,,
6520,Female,Married,Graduate,1,4,16,50998,1,0,HR,0,0,0,3,2,4,2,0,0,3,2,Developer,Yes,Repetitive task,Want Challenging task
6521,Male,Single,Graduate,2,4,11,49761,0,1,Public Relations,0,1,0,2,1,5,6,0,1,2,5,Developer,Yes,Repetitive task,Want Challenging task
6522,Male,Single,Graduate,2,4,15,49875,0,0,Consultancy,1,2,0,3,3,4,3,0,2,4,1,Developer,Yes,Technology,Higher studies
6523,Male,Single,Under-Graduate,1,3,16,41647,1,1,Training,0,2,1,5,1,5,3,0,2,2,5,Associate Developer,No,,
6524,Male,Married,Graduate,1,5,17,47346,1,-1,Product Management,0,0,0,3,4,4,0,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6525,Female,Single,Graduate,1,3,17,44801,1,-2,Product Management,0,0,0,3,5,5,0,0,0,1,5,Associate Developer,No,,
6526,Female,Single,Graduate,1,3,13,48248,1,-2,Product Management,1,1,0,5,1,3,4,1,1,2,1,Developer,No,,
6527,Female,Single,Graduate,2,3,17,52125,0,1,Sales,0,3,1,1,5,5,7,0,5,2,1,Developer,No,,
6528,Male,Single,Graduate,1,4,16,57593,0,-1,Testing,1,0,1,2,2,4,2,0,1,4,4,Developer,Yes,Repetitive task,Want Challenging task
6529,Female,Single,Graduate,3,3,18,47019,1,0,DevOps,0,0,0,1,2,5,0,0,0,1,3,Associate Developer,No,,
6530,Female,Single,Graduate,1,4,17,47801,1,-1,Testing,1,2,0,5,5,4,7,0,3,2,3,Developer,Yes,Technology,Higher studies
6531,Male,Single,Graduate,2,4,15,48472,0,-2,Public Relations,0,0,1,3,1,4,2,0,1,2,5,Associate Developer,Yes,Technology,Higher studies
6532,Male,Single,Graduate,2,5,18,44482,1,-1,Product Management,0,0,0,1,1,4,1,0,0,1,3,Associate Developer,Yes,Technology,Higher studies
6533,Female,Married,Graduate,1,5,18,43865,0,1,DevOps,0,0,0,3,5,5,2,0,1,1,3,Associate Developer,No,,
6534,Female,Married,Graduate,1,3,14,52678,0,0,HR,0,1,2,4,3,4,4,2,3,4,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6535,Male,Single,Graduate,1,5,13,52807,1,-1,Training,1,2,3,4,5,2,8,1,4,2,1,Developer,Yes,Repetitive task,Want Challenging task
6536,Female,Single,Graduate,3,4,13,51833,1,1,Consultancy,0,0,0,5,5,5,1,0,0,2,2,Developer,Yes,Technology,Higher studies
6537,Female,Single,Graduate,1,5,10,59054,0,1,Training,0,3,0,3,5,5,7,1,3,3,2,Developer,Yes,Technology,Higher studies
6538,Female,Single,Graduate,3,3,16,46997,1,-1,People Management,0,0,0,4,3,2,0,0,0,1,4,Associate Developer,No,,
6539,Female,Married,Graduate,1,3,15,41489,1,1,Sales,0,0,0,1,5,4,0,0,0,1,3,Associate Developer,No,,
6540,Male,Single,Graduate,2,5,12,44818,0,0,Testing,0,0,0,3,5,3,1,0,0,1,5,Associate Developer,No,,
6541,Female,Single,Graduate,1,4,17,59236,0,-1,Public Relations,1,1,0,3,1,4,2,0,1,2,3,Developer,Yes,Technology,Higher studies
6542,Female,Single,Graduate,1,4,16,40043,0,0,Training,0,0,0,1,5,4,2,0,0,2,2,Associate Developer,No,,
6543,Female,Married,Graduate,1,5,16,50183,0,1,Testing,1,0,0,1,3,4,1,0,0,2,1,Developer,Yes,Repetitive task,Want Challenging task
6544,Male,Single,Graduate,1,5,12,52965,0,0,Sales,0,1,2,1,5,2,8,1,5,3,5,Developer,No,,
6545,Female,Single,Graduate,2,4,16,40153,0,-1,Testing,0,1,0,5,1,4,3,2,2,2,3,Associate Developer,Yes,Technology,Higher studies
6546,Female,Single,Graduate,2,4,15,46699,1,1,HR,0,0,0,3,5,4,8,0,0,4,1,Developer,Yes,Repetitive task,Want Challenging task
6547,Female,Single,Graduate,1,4,15,43579,0,0,People Management,0,0,0,1,2,4,1,0,0,1,1,Associate Developer,Yes,Technology,Higher studies
6548,Male,Married,Graduate,1,4,16,59877,1,1,Consultancy,1,2,1,3,1,4,5,2,2,1,5,Developer,Yes,Repetitive task,Want Challenging task
6549,Male,Single,Graduate,2,5,18,59805,0,1,Sales,0,0,0,1,1,5,7,3,5,3,1,Developer,Yes,Technology,Higher studies
6550,Male,Single,Graduate,1,3,18,41882,1,0,Testing,0,0,1,1,1,5,3,1,1,1,3,Associate Developer,No,,
6551,Male,Single,Graduate,1,5,12,42448,1,0,Product Management,0,0,0,2,5,2,1,0,0,2,3,Associate Developer,Yes,Repetitive task,Want Challenging task
6552,Male,Married,Under-Graduate,1,5,16,46141,1,-2,Testing,1,0,0,4,3,4,0,0,0,1,4,Developer,No,,
6553,Male,Married,Under-Graduate,2,5,16,56567,1,-2,HR,1,0,0,3,1,3,1,0,0,2,4,Developer,Yes,Repetitive task,Want Challenging task
6554,Female,Single,Graduate,1,3,19,45897,0,-2,HR,0,0,0,1,4,4,0,0,0,1,3,Associate Developer,No,,
6555,Male,Single,Graduate,1,3,18,54852,1,1,Public Relations,1,3,0,3,5,5,7,0,5,2,1,Developer,No,,
6556,Male,Single,Graduate,1,4,16,48424,0,0,Training,1,0,0,5,5,2,3,0,0,4,4,Developer,No,,
6557,Male,Married,Graduate,1,3,13,42767,1,-2,Development,0,0,0,2,5,3,1,0,0,1,5,Associate Developer,No,,
6558,Male,Single,Graduate,2,4,14,42777,1,-1,Training,0,0,0,5,1,5,0,0,0,1,3,Associate Developer,No,,
6559,Male,Single,Graduate,1,4,10,55143,0,-2,DevOps,1,0,0,4,4,5,0,0,0,1,2,Developer,Yes,Technology,Higher studies
6560,Male,Single,Graduate,1,4,18,59826,1,-1,Testing,1,3,0,3,5,4,7,2,4,3,5,Developer,Yes,Technology,Higher studies
6561,Female,Single,Graduate,1,5,11,48454,0,-1,DevOps,1,2,2,1,2,5,5,0,2,3,1,Developer,Yes,Repetitive task,Want Challenging task
6562,Male,Single,Under-Graduate,2,5,17,53376,0,-2,HR,1,0,0,1,5,4,5,0,1,4,5,Developer,Yes,Repetitive task,Want Challenging task
6563,Female,Married,Graduate,1,5,17,49728,0,0,Training,0,0,0,2,1,4,3,0,0,1,3,Associate Developer,Yes,Repetitive task,Want Challenging task
6564,Male,Married,Graduate,1,3,12,45665,1,1,People Management,0,1,1,3,1,2,3,1,1,2,3,Associate Developer,No,,
6565,Female,Married,Graduate,3,5,10,58125,1,1,People Management,0,0,0,3,5,4,1,0,0,3,3,Developer,No,,
6566,Female,Single,Graduate,1,3,14,49231,0,-2,Consultancy,0,0,0,1,5,2,1,0,0,1,5,Associate Developer,No,,
6567,Male,Single,Graduate,1,5,17,41024,1,-2,People Management,0,0,0,3,5,4,0,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6568,Female,Single,Graduate,1,4,11,59306,1,0,Product Management,0,0,0,1,5,5,7,0,0,1,3,Developer,Yes,Technology,Higher studies
6569,Female,Married,Graduate,1,3,19,42073,1,0,Consultancy,0,0,0,4,1,4,1,0,0,1,5,Associate Developer,No,,
6570,Male,Single,Graduate,2,5,17,47853,0,-2,HR,0,0,0,2,4,4,2,0,0,1,5,Developer,Yes,Repetitive task,Want Challenging task
6571,Female,Married,Graduate,3,4,15,42488,0,1,HR,0,0,0,4,3,2,1,0,0,1,2,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6572,Female,Married,Graduate,2,4,13,42419,1,-2,Training,0,0,0,4,1,4,3,0,0,2,3,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6573,Female,Married,Graduate,2,4,10,59238,0,0,DevOps,1,0,1,5,3,4,2,1,1,2,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6574,Male,Single,Graduate,1,4,16,44419,0,1,People Management,0,0,0,2,1,5,3,0,1,2,2,Associate Developer,No,,
6575,Male,Married,Graduate,2,5,20,48183,0,-2,Testing,0,0,0,5,3,5,0,0,0,1,5,Associate Developer,No,,
6576,Male,Single,Graduate,1,4,10,51269,0,1,Testing,0,1,1,5,3,5,4,0,2,1,1,Developer,Yes,Technology,Higher studies
6577,Female,Married,Graduate,2,3,18,55292,0,1,HR,1,0,3,4,5,5,5,3,3,3,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
6578,Female,Married,Graduate,1,3,19,48028,1,-2,Sales,0,0,0,5,1,5,2,0,1,2,5,Associate Developer,No,,
6579,Male,Single,Graduate,1,4,13,49925,1,-2,Training,1,0,0,5,1,4,3,0,0,3,3,Developer,No,,
6580,Male,Single,Graduate,1,5,14,40007,0,0,Public Relations,0,0,0,4,2,5,2,0,0,1,5,Associate Developer,Yes,Technology,Higher studies
6581,Female,Single,Graduate,1,4,12,53316,0,1,People Management,0,1,2,1,1,2,5,1,3,2,5,Developer,Yes,Repetitive task,Want Challenging task
6582,Female,Single,Graduate,2,5,13,48279,0,-2,Development,0,0,0,2,2,4,0,0,0,1,5,Associate Developer,Yes,Repetitive task,Want Challenging task
6583,Female,Single,Graduate,3,3,14,57740,1,-1,People Management,1,0,0,1,3,5,3,1,1,1,1,Developer,No,,
6584,Male,Married,Graduate,2,4,19,44074,1,0,Sales,0,0,0,4,5,5,1,0,0,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
6585,Female,Single,Graduate,3,3,17,57706,1,-1,Sales,0,0,0,4,2,5,1,0,0,2,1,Developer,No,,
