ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
19566,Female,Married,Graduate,4,3,8,49587,2,1,DevOps,2,3,5,2,5,2,18,5,9,4,4,Product Manager,No
19567,Female,Divorced,Graduate,1,4,6,86093,3,1,Training,3,3,1,3,4,4,18,3,10,2,3,VP,No
19568,Male,Married,Graduate,4,4,6,82164,3,0,Training,3,3,5,1,2,1,19,9,13,2,3,VP,No
19569,Male,Single,Graduate,2,5,11,49073,2,1,Product Management,2,3,5,5,3,2,16,4,8,3,3,Product Manager,Yes
19570,Male,Single,Graduate,1,3,11,57733,2,1,HR,3,2,0,3,3,2,18,6,8,3,4,Product Manager,Yes
19571,Male,Single,Doctorate,3,5,16,59467,2,-2,Testing,2,2,3,1,2,4,13,5,8,4,5,Senior Developer,Yes
19572,Female,Married,Post-Graduate,3,4,14,58224,2,-1,DevOps,3,2,1,1,2,4,14,4,7,2,2,Senior Developer,Yes
19573,Female,Divorced,Graduate,2,5,9,79880,2,0,People Management,3,5,2,5,2,1,12,5,10,4,5,Product Owner,Yes
19574,Male,Single,Graduate,2,3,11,62531,2,0,Sales,3,5,4,5,4,2,13,4,9,1,3,Product Manager,Yes
19575,Male,Married,Graduate,2,3,6,77733,3,0,HR,3,4,2,4,5,2,14,4,11,3,1,Product Owner,No
19576,Female,Married,Graduate,2,5,9,46592,2,0,Sales,3,3,2,3,5,1,10,7,9,2,5,Product Manager,No
19577,Female,Divorced,Graduate,1,3,8,87704,3,-1,Testing,3,6,0,4,5,4,19,7,12,2,3,VP,No
19578,Male,Married,Graduate,2,3,13,55148,2,-2,Product Management,3,2,1,4,3,2,14,5,7,4,1,Senior Developer,Yes
19579,Male,Married,Graduate,4,4,9,81478,3,1,Sales,3,3,6,2,5,1,16,9,14,2,1,VP,No
19580,Male,Married,Post-Graduate,3,4,17,52969,2,-1,Public Relations,3,3,3,3,1,2,11,3,7,4,2,Senior Developer,Yes
19581,Male,Married,Graduate,2,4,16,53947,2,1,Training,3,3,3,2,2,4,9,5,5,3,5,Senior Developer,Yes
19582,Female,Married,Graduate,4,3,16,60403,2,0,Consultancy,3,2,1,1,3,4,13,3,5,4,3,Senior Developer,No
19583,Male,Married,Post-Graduate,2,4,8,89124,2,-2,People Management,3,7,2,3,5,3,20,5,9,2,3,Product Owner,No
19584,Male,Married,Graduate,3,3,6,94988,3,-2,People Management,3,7,0,5,2,1,15,7,14,4,5,VP,Yes
19585,Female,Married,Graduate,3,3,8,46363,2,-2,Testing,3,3,4,2,4,1,20,6,10,4,5,Product Manager,No
19586,Female,Married,Graduate,4,5,9,64326,2,0,HR,3,7,5,5,4,4,19,7,10,1,3,Product Manager,No
19587,Female,Married,Post-Graduate,2,3,17,55069,2,-1,Public Relations,2,1,2,4,2,1,17,5,6,4,5,Senior Developer,Yes
19588,Male,Married,Graduate,4,3,13,51049,2,-1,Product Management,2,0,0,3,5,2,17,4,6,1,2,Senior Developer,Yes
19589,Male,Married,Post-Graduate,1,4,9,91144,3,1,Product Management,3,4,3,1,4,1,17,7,10,2,2,Product Owner,No
19590,Female,Married,Post-Graduate,2,3,8,86579,3,0,Product Management,3,3,3,2,1,1,19,4,11,3,5,VP,Yes
19591,Male,Married,Post-Graduate,3,5,9,59567,2,-1,Testing,2,5,1,3,5,2,15,4,8,1,4,Product Manager,Yes
19592,Male,Married,Post-Graduate,3,3,8,53015,2,0,DevOps,2,7,0,1,4,2,16,5,8,1,4,Product Manager,Yes
19593,Female,Married,Post-Graduate,1,3,8,87099,2,1,Public Relations,3,2,3,2,5,1,15,3,11,4,2,Product Owner,No
19594,Female,Married,Post-Graduate,2,4,6,88097,2,1,Testing,3,3,2,5,2,2,12,3,10,4,3,Product Owner,Yes
19595,Male,Married,Graduate,3,5,8,82471,2,1,Testing,3,6,2,4,1,2,18,11,13,2,3,VP,Yes
19596,Female,Single,Post-Graduate,1,5,8,47122,2,1,Training,3,2,0,1,2,1,16,6,10,2,2,Product Manager,Yes
19597,Male,Married,Post-Graduate,3,5,9,94486,2,1,Public Relations,3,9,0,4,5,4,20,10,14,2,2,VP,No
19598,Male,Married,Post-Graduate,3,3,8,90466,2,-1,Sales,3,5,5,5,4,1,15,6,10,4,2,VP,Yes
19599,Female,Married,Post-Graduate,3,4,6,94891,2,-2,Public Relations,3,4,4,2,2,3,12,3,10,3,1,Product Owner,Yes
19600,Female,Divorced,Doctorate,3,4,12,54762,2,1,DevOps,3,5,1,3,5,1,19,3,10,1,5,Product Manager,No
19601,Male,Married,Post-Graduate,4,3,8,80712,3,-2,Product Management,3,6,5,5,5,3,16,8,11,3,2,Product Owner,No
19602,Male,Single,Graduate,4,4,15,53142,2,0,Testing,2,0,0,3,2,3,20,3,8,2,1,Senior Developer,Yes
19603,Male,Married,Graduate,2,4,13,53553,2,-2,DevOps,3,0,3,4,2,1,18,5,5,3,4,Senior Developer,Yes
19604,Male,Divorced,Post-Graduate,3,3,6,91108,3,0,Public Relations,3,6,1,2,5,1,15,3,11,4,3,VP,Yes
19605,Male,Single,Graduate,2,5,11,59592,2,0,Public Relations,2,5,1,1,2,4,10,5,9,2,3,Product Manager,No
19606,Female,Married,Post-Graduate,1,3,9,88756,3,-1,Product Management,3,3,2,5,1,1,15,7,10,3,1,Product Owner,No
19607,Female,Married,Post-Graduate,4,4,6,85774,3,-2,People Management,3,7,3,2,3,3,20,9,13,2,4,VP,No
19608,Female,Married,Post-Graduate,2,3,7,85629,3,-1,People Management,3,4,5,1,1,2,20,10,11,2,4,VP,Yes
19609,Male,Married,Graduate,3,4,6,76818,3,-2,Public Relations,3,6,1,1,5,1,8,5,8,1,5,Product Owner,Yes
19610,Female,Married,Graduate,3,4,16,61445,2,1,Training,2,3,1,2,5,1,15,4,6,4,5,Senior Developer,Yes
19611,Male,Married,Doctorate,4,5,9,84199,3,1,Testing,3,9,0,5,4,2,17,8,11,4,5,VP,No
19612,Male,Married,Doctorate,3,4,8,86346,3,1,Development,3,9,3,1,1,1,16,3,12,4,5,VP,Yes
19613,Male,Married,Graduate,1,5,7,92348,2,0,Development,3,7,2,1,4,2,13,3,10,4,1,Product Owner,No
19614,Male,Married,Graduate,4,3,6,83193,2,1,People Management,3,5,2,2,3,2,12,4,9,3,4,Product Owner,Yes
19615,Female,Married,Graduate,4,4,17,59473,2,-1,Product Management,3,0,0,3,4,1,19,4,6,1,1,Senior Developer,No
19616,Male,Married,Post-Graduate,2,3,14,52598,2,-1,Product Management,3,3,2,5,4,1,9,5,7,4,3,Senior Developer,No
19617,Female,Married,Graduate,3,5,16,50406,2,-1,Development,2,2,0,2,5,1,9,3,5,1,5,Senior Developer,No
19618,Male,Single,Post-Graduate,3,5,8,89629,2,-1,DevOps,3,2,4,4,3,4,12,7,10,4,5,Product Owner,No
19619,Female,Single,Graduate,2,5,8,75187,3,-2,Sales,3,4,3,5,4,4,20,10,13,2,3,VP,Yes
19620,Male,Single,Post-Graduate,3,3,8,81770,2,0,DevOps,3,6,4,1,5,3,13,8,9,2,5,Product Owner,No
19621,Male,Married,Graduate,2,3,14,46957,2,0,HR,2,1,2,4,3,2,19,5,8,2,4,Senior Developer,Yes
19622,Male,Married,Graduate,4,5,8,76714,3,-2,Public Relations,3,7,3,5,4,2,16,8,10,2,3,Product Owner,Yes
19623,Male,Married,Post-Graduate,2,3,13,56693,2,-2,Product Management,3,3,0,4,3,4,18,4,5,2,5,Senior Developer,Yes
19624,Male,Married,Post-Graduate,4,4,12,59168,2,0,Sales,3,1,0,5,2,1,11,4,8,3,3,Senior Developer,Yes
19625,Female,Married,Post-Graduate,4,3,8,59792,2,1,Product Management,2,5,2,4,5,2,8,7,8,1,2,Product Manager,Yes
19626,Male,Married,Post-Graduate,4,4,7,93586,2,-2,Consultancy,3,6,2,4,3,1,8,4,8,1,2,Product Owner,No
19627,Male,Married,Graduate,2,4,7,94835,2,-2,Consultancy,3,9,1,2,5,4,16,11,12,4,5,VP,Yes
19628,Male,Married,Post-Graduate,1,4,11,61774,2,-2,Consultancy,2,7,1,5,4,1,8,4,8,1,1,Product Manager,Yes
19629,Male,Divorced,Graduate,2,4,6,83034,3,-2,Training,3,6,3,4,3,4,20,10,14,3,2,VP,No
19630,Female,Single,Graduate,4,3,8,62380,2,-1,DevOps,3,5,0,3,4,1,14,6,8,4,3,Product Manager,No
19631,Female,Married,Post-Graduate,4,4,9,82264,3,-1,Product Management,3,3,2,4,2,1,17,4,10,2,1,VP,No
19632,Male,Single,Graduate,2,4,8,92685,3,-2,Consultancy,3,6,5,4,4,1,20,8,11,2,4,VP,No
19633,Female,Married,Post-Graduate,4,3,9,89610,2,0,Product Management,3,9,6,1,3,4,15,8,11,4,3,VP,Yes
19634,Male,Married,Post-Graduate,2,5,7,79471,2,-1,HR,3,2,4,1,4,1,17,5,11,2,1,Product Owner,Yes
19635,Female,Married,Graduate,2,3,12,51375,2,-1,Public Relations,3,3,0,5,1,2,17,4,10,1,1,Product Manager,No
19636,Male,Single,Graduate,2,3,11,63815,2,1,Sales,3,7,1,2,2,2,15,3,8,2,4,Product Manager,No
19637,Male,Married,Post-Graduate,4,3,13,58317,2,1,Development,2,3,0,5,4,1,13,4,8,3,4,Senior Developer,Yes
19638,Male,Married,Post-Graduate,3,4,9,90202,2,1,DevOps,3,4,3,5,2,3,20,8,12,3,3,VP,Yes
19639,Male,Married,Post-Graduate,3,5,8,94952,3,-2,Sales,3,5,1,2,5,1,9,3,9,1,4,Product Owner,Yes
19640,Female,Married,Graduate,2,3,8,76222,3,-1,HR,3,4,3,4,4,1,17,7,14,2,3,VP,No
19641,Male,Married,Post-Graduate,4,4,7,90131,2,0,Consultancy,3,3,2,1,2,1,16,5,14,3,5,VP,No
19642,Male,Married,Doctorate,2,3,9,88588,3,1,HR,3,3,1,2,2,3,19,4,11,4,4,VP,No
19643,Male,Married,Post-Graduate,4,3,18,46149,2,-2,Sales,3,0,1,4,3,2,17,5,8,3,3,Senior Developer,Yes
19644,Male,Married,Doctorate,1,3,8,94250,2,-1,Testing,3,7,0,3,3,4,8,4,8,1,2,Product Owner,Yes
19645,Female,Divorced,Post-Graduate,1,3,10,56317,2,0,Development,3,4,1,4,4,1,20,6,9,2,4,Product Manager,Yes
19646,Male,Single,Graduate,1,3,17,52854,2,0,Sales,3,3,1,5,3,1,9,4,5,4,2,Senior Developer,Yes
19647,Male,Married,Post-Graduate,4,5,13,47085,2,-1,Public Relations,3,3,0,1,5,2,16,4,8,1,3,Senior Developer,Yes
19648,Male,Divorced,Graduate,2,3,16,51526,2,1,Consultancy,2,1,3,5,2,2,19,3,6,1,1,Senior Developer,Yes
19649,Male,Married,Post-Graduate,2,3,13,46199,2,-1,Consultancy,2,0,3,4,3,2,13,5,8,1,5,Senior Developer,Yes
19650,Male,Married,Graduate,2,3,6,85268,2,0,Product Management,3,2,4,4,5,4,9,8,9,1,4,Product Owner,No
19651,Female,Divorced,Graduate,3,3,8,89283,2,0,Development,3,6,1,3,3,4,13,5,11,4,3,Product Owner,Yes
19652,Female,Married,Graduate,1,4,8,90163,2,-2,HR,3,7,3,1,1,3,9,3,9,1,2,Product Owner,No
19653,Female,Divorced,Graduate,4,5,13,61549,2,0,Public Relations,3,3,0,5,4,2,15,3,6,1,3,Senior Developer,No
19654,Male,Married,Graduate,2,5,13,54762,2,0,HR,2,2,0,3,3,4,10,4,7,4,2,Senior Developer,No
19655,Male,Married,Post-Graduate,1,5,13,53863,2,-1,DevOps,2,0,2,4,5,1,20,4,8,1,5,Senior Developer,Yes
19656,Female,Single,Post-Graduate,3,5,9,57608,2,0,Sales,3,4,1,3,4,1,19,4,9,2,4,Product Manager,Yes
19657,Female,Married,Post-Graduate,2,4,6,75038,3,1,Consultancy,3,4,3,3,2,4,19,5,12,4,4,VP,Yes
19658,Male,Married,Graduate,3,5,18,56350,2,-1,Development,2,1,0,4,4,1,8,3,7,4,5,Senior Developer,No
19659,Female,Married,Post-Graduate,1,3,16,48141,2,0,DevOps,2,0,3,5,4,1,11,3,6,4,5,Senior Developer,Yes
19660,Female,Married,Post-Graduate,1,3,11,47040,2,1,Consultancy,3,5,1,2,3,2,18,4,10,4,5,Product Manager,Yes
19661,Male,Married,Graduate,4,3,7,80214,2,-2,Development,3,4,2,2,4,4,15,11,12,3,4,VP,No
19662,Male,Married,Post-Graduate,3,5,9,91288,2,-1,Product Management,3,7,3,5,2,4,17,11,14,3,3,VP,Yes
19663,Female,Married,Doctorate,1,5,9,93586,2,0,DevOps,3,6,1,5,3,1,17,7,9,2,3,Product Owner,No
19664,Male,Married,Graduate,2,3,8,94185,3,0,Sales,3,3,4,4,5,1,15,9,12,2,5,VP,Yes
19665,Male,Married,Post-Graduate,1,3,9,88670,2,0,Public Relations,3,4,4,5,5,1,15,7,14,3,3,VP,Yes
19666,Female,Divorced,Graduate,2,4,13,60316,2,-2,HR,3,3,2,1,1,2,19,4,8,2,5,Senior Developer,Yes
19667,Female,Married,Post-Graduate,4,3,8,92855,2,-2,People Management,3,2,5,2,3,1,8,4,8,1,4,Product Owner,Yes
19668,Female,Married,Graduate,3,3,7,91298,3,1,DevOps,3,5,6,3,3,1,15,6,14,4,5,VP,Yes
19669,Female,Married,Graduate,4,5,9,79541,2,-2,Development,3,3,0,5,2,1,10,6,9,3,3,Product Owner,No
19670,Male,Married,Post-Graduate,1,5,6,89676,3,0,Development,3,5,5,2,2,1,12,3,9,2,3,Product Owner,No
19671,Male,Married,Post-Graduate,3,5,8,52579,2,1,Product Management,2,6,2,5,2,4,11,3,10,3,4,Product Manager,No
19672,Male,Married,Post-Graduate,4,4,7,80614,3,-2,Product Management,3,5,0,2,3,2,12,6,10,4,1,Product Owner,Yes
19673,Female,Married,Post-Graduate,1,3,11,50683,2,1,Training,3,6,1,2,4,4,19,4,10,2,5,Product Manager,No
19674,Female,Single,Post-Graduate,2,5,7,92240,2,-2,Testing,3,7,0,4,5,1,12,3,11,2,4,Product Owner,Yes
19675,Female,Married,Post-Graduate,1,4,9,94431,3,-1,HR,3,4,0,1,3,4,17,10,11,2,3,VP,Yes
19676,Male,Married,Doctorate,2,5,8,79892,3,1,Testing,3,9,6,2,2,4,19,8,12,2,3,VP,No
19677,Male,Single,Post-Graduate,1,5,8,87804,3,-2,Development,3,8,0,3,4,4,18,10,12,4,2,VP,Yes
19678,Male,Divorced,Graduate,3,3,8,50083,2,-1,HR,2,5,0,5,3,3,14,6,10,3,1,Product Manager,Yes
19679,Female,Married,Post-Graduate,4,3,8,51897,2,-1,Consultancy,3,4,5,3,5,1,11,5,8,2,2,Product Manager,Yes
19680,Male,Married,Post-Graduate,4,5,9,91130,3,1,Consultancy,3,5,6,5,2,2,15,7,12,4,3,VP,Yes
19681,Female,Single,Doctorate,4,3,7,86249,2,-1,Training,3,3,0,3,5,2,8,3,8,1,2,Product Owner,No
19682,Female,Married,Post-Graduate,4,4,12,63647,2,-1,Training,3,2,1,4,5,4,15,3,8,4,2,Product Manager,Yes
19683,Male,Married,Graduate,2,4,8,56535,2,0,Sales,2,7,0,5,5,4,12,4,9,2,1,Product Manager,Yes
19684,Female,Married,Graduate,3,3,12,61382,2,-2,Testing,2,2,1,1,4,2,11,5,6,1,5,Senior Developer,Yes
19685,Female,Married,Graduate,4,5,7,77238,3,-1,Consultancy,3,6,0,2,5,2,16,3,9,4,1,Product Owner,Yes
19686,Male,Married,Graduate,4,5,6,89045,3,-1,Training,3,6,3,4,5,1,20,7,11,4,3,Product Owner,Yes
19687,Male,Married,Graduate,1,3,14,50155,2,0,People Management,3,1,2,4,3,4,18,5,6,2,1,Senior Developer,No
19688,Female,Married,Doctorate,1,3,11,62918,2,-1,Development,3,5,4,2,2,3,14,7,8,1,2,Product Manager,Yes
19689,Male,Married,Graduate,4,3,11,50694,2,-1,HR,2,4,5,3,4,4,19,5,9,3,4,Product Manager,No
19690,Male,Married,Graduate,2,3,12,56703,2,1,People Management,3,1,1,5,1,1,12,4,7,1,3,Senior Developer,No
19691,Male,Married,Post-Graduate,2,3,10,51750,2,1,DevOps,3,5,4,1,5,1,8,5,8,1,2,Product Manager,No
19692,Male,Married,Graduate,3,3,8,86224,2,-2,Training,3,8,4,2,3,2,18,3,10,3,5,VP,No
19693,Male,Married,Post-Graduate,4,3,15,48594,2,0,Testing,3,2,0,1,4,3,19,3,8,4,4,Senior Developer,Yes
19694,Female,Divorced,Doctorate,2,3,7,77014,2,-2,Development,3,6,1,3,3,2,17,9,10,2,4,VP,Yes
19695,Male,Married,Graduate,4,5,17,63297,2,-1,Consultancy,3,2,0,2,2,4,20,3,8,2,3,Senior Developer,Yes
19696,Male,Married,Graduate,2,4,10,53398,2,-1,Product Management,2,5,1,1,4,2,9,5,8,2,1,Product Manager,Yes
19697,Female,Married,Graduate,2,3,6,75598,3,-1,Sales,3,4,1,4,4,4,16,10,13,4,4,VP,No
19698,Male,Married,Post-Graduate,1,3,9,54210,2,1,Testing,3,7,4,2,4,4,12,4,9,1,4,Product Manager,No
19699,Male,Married,Post-Graduate,4,3,8,77497,3,1,Public Relations,3,5,5,2,4,2,18,8,10,4,5,Product Owner,Yes
19700,Female,Married,Post-Graduate,3,3,14,46209,2,1,Development,3,3,0,5,3,2,20,5,7,1,1,Senior Developer,No
19701,Female,Single,Post-Graduate,3,3,16,45583,2,1,Training,2,2,0,3,5,1,18,3,8,3,3,Senior Developer,Yes
19702,Female,Single,Post-Graduate,3,3,8,86845,2,0,HR,3,5,1,2,3,4,20,6,10,3,2,VP,Yes
19703,Male,Married,Doctorate,3,4,12,59328,2,-2,Public Relations,2,2,0,4,4,4,19,5,8,4,4,Senior Developer,No
19704,Male,Married,Graduate,4,4,7,94635,3,-1,Testing,3,2,3,1,5,1,13,6,10,2,2,Product Owner,Yes
19705,Male,Married,Graduate,3,3,6,93572,3,-1,Product Management,3,2,3,2,4,4,18,6,10,4,4,Product Owner,No
19706,Female,Married,Graduate,2,3,11,51134,2,0,HR,3,7,4,5,4,1,12,6,9,1,5,Product Manager,Yes
19707,Male,Married,Post-Graduate,4,3,9,81606,3,-2,Consultancy,3,2,1,2,3,1,14,7,9,3,5,Product Owner,Yes
19708,Male,Married,Post-Graduate,4,5,7,77081,3,1,Public Relations,3,6,4,1,1,1,8,7,8,1,2,Product Owner,Yes
19709,Male,Married,Post-Graduate,3,4,6,82664,2,-1,DevOps,3,5,0,5,1,3,19,7,10,3,2,Product Owner,Yes
19710,Female,Married,Graduate,1,3,11,63635,2,1,Testing,2,2,4,4,2,3,20,6,10,2,1,Product Manager,Yes
19711,Female,Married,Graduate,2,3,18,59662,2,0,Testing,3,1,1,3,5,1,10,3,7,3,3,Senior Developer,No
19712,Female,Married,Post-Graduate,1,3,6,89931,2,-2,HR,3,7,0,4,4,4,19,6,10,4,3,Product Owner,Yes
19713,Female,Married,Post-Graduate,2,4,10,50034,2,-2,Testing,2,6,0,4,3,1,19,3,10,3,4,Product Manager,No
19714,Male,Married,Graduate,3,4,16,45857,2,1,Product Management,3,2,0,2,5,1,20,3,7,4,2,Senior Developer,Yes
19715,Male,Married,Post-Graduate,1,4,10,54930,2,-2,DevOps,3,4,2,3,5,4,14,6,10,3,2,Product Manager,No
19716,Male,Married,Post-Graduate,3,4,17,47606,2,0,Training,3,2,0,4,1,4,16,3,8,2,4,Senior Developer,Yes
19717,Male,Married,Post-Graduate,3,4,10,63401,2,1,Product Management,2,2,4,1,2,4,10,5,9,1,2,Product Manager,No
19718,Male,Married,Graduate,4,3,6,82383,3,-2,Development,3,3,5,1,3,2,20,10,12,2,2,VP,Yes
19719,Male,Single,Post-Graduate,4,4,13,64443,2,0,Consultancy,3,2,0,4,4,4,13,5,5,2,3,Senior Developer,No
19720,Male,Married,Doctorate,3,4,9,90901,3,-1,Sales,3,2,0,1,5,3,11,5,9,3,4,Product Owner,Yes
19721,Male,Married,Doctorate,2,3,6,92666,2,0,Consultancy,3,2,2,1,5,1,8,7,8,1,1,Product Owner,Yes
19722,Female,Single,Post-Graduate,3,3,12,62707,2,-2,Sales,3,2,1,2,5,1,17,3,5,2,5,Senior Developer,Yes
19723,Female,Married,Post-Graduate,4,4,10,48894,2,1,Development,3,7,5,4,4,3,11,3,8,3,4,Product Manager,Yes
19724,Male,Married,Post-Graduate,3,3,12,46952,2,1,People Management,2,2,2,4,1,4,9,3,5,4,5,Senior Developer,Yes
19725,Male,Married,Graduate,4,3,15,46606,2,1,Public Relations,2,1,0,3,4,2,13,5,6,2,5,Senior Developer,No
19726,Female,Married,Post-Graduate,4,5,11,48196,2,-2,Consultancy,3,5,5,4,2,2,19,6,8,3,3,Product Manager,No
19727,Female,Married,Graduate,2,4,11,50852,2,1,Testing,2,7,3,4,5,2,16,4,10,4,5,Product Manager,No
19728,Female,Divorced,Graduate,1,4,13,48350,2,0,HR,3,2,1,3,1,4,11,4,6,4,3,Senior Developer,Yes
19729,Male,Single,Graduate,4,4,16,53489,2,-1,Training,2,3,0,4,5,3,13,4,8,2,3,Senior Developer,Yes
19730,Female,Married,Post-Graduate,3,4,9,76532,2,-2,Testing,3,7,0,4,5,1,15,4,12,4,3,VP,No
19731,Male,Married,Post-Graduate,2,3,12,51667,2,-2,Sales,2,2,0,4,5,1,8,3,5,2,4,Senior Developer,Yes
19732,Female,Single,Graduate,1,3,14,56329,2,-2,Development,3,1,3,1,2,3,10,5,7,1,5,Senior Developer,Yes
19733,Female,Married,Graduate,3,5,7,87931,2,0,DevOps,3,3,4,1,3,1,17,6,11,3,1,VP,Yes
19734,Male,Married,Doctorate,4,4,13,50668,2,-1,Consultancy,3,2,0,2,3,4,12,3,8,3,5,Senior Developer,No
19735,Male,Married,Graduate,2,4,7,76866,2,1,Testing,3,2,1,4,2,4,20,3,9,4,2,Product Owner,Yes
19736,Male,Single,Graduate,3,3,8,64440,2,-1,Development,3,2,4,5,4,4,16,4,8,3,3,Product Manager,Yes
19737,Female,Married,Graduate,4,4,9,80521,2,0,Product Management,3,4,4,1,1,4,15,4,11,2,1,Product Owner,No
19738,Female,Married,Graduate,4,3,11,48332,2,0,Consultancy,2,6,3,5,4,4,17,4,8,4,4,Product Manager,No
19739,Male,Married,Post-Graduate,4,5,7,78072,3,0,Development,3,6,3,2,4,2,19,7,9,3,2,Product Owner,Yes
19740,Male,Married,Post-Graduate,3,4,12,46046,2,0,Development,3,6,4,1,5,4,20,4,10,2,5,Product Manager,No
19741,Male,Single,Post-Graduate,2,5,12,54243,2,0,Testing,3,7,3,2,4,3,18,5,9,4,2,Product Manager,Yes
19742,Female,Married,Graduate,3,4,13,58067,2,0,DevOps,2,0,3,3,3,3,19,4,7,4,4,Senior Developer,Yes
19743,Female,Divorced,Post-Graduate,3,4,8,86212,3,0,Consultancy,3,9,5,3,2,4,18,3,11,2,2,VP,No
19744,Female,Married,Graduate,4,3,6,84741,3,1,Public Relations,3,3,4,3,1,2,13,3,11,4,2,Product Owner,No
19745,Male,Divorced,Post-Graduate,3,4,10,62698,2,-2,Development,2,4,5,4,3,1,14,3,8,3,2,Product Manager,Yes
19746,Female,Divorced,Graduate,2,3,7,85654,2,1,Development,3,4,1,4,4,1,15,10,14,2,5,VP,Yes
19747,Female,Married,Doctorate,4,4,9,78971,2,-2,Sales,3,3,5,5,5,1,17,11,12,4,3,VP,Yes
19748,Female,Married,Graduate,3,3,9,89952,3,-1,Development,3,5,1,2,3,2,15,5,10,2,1,Product Owner,Yes
19749,Male,Married,Graduate,4,4,12,62397,2,-1,People Management,2,3,2,2,3,3,9,3,8,1,3,Product Manager,No
19750,Male,Single,Graduate,2,3,18,54355,2,-1,HR,2,1,0,2,4,4,19,4,8,3,3,Senior Developer,Yes
19751,Female,Married,Post-Graduate,3,4,17,55049,2,-2,DevOps,3,3,1,5,2,2,15,4,5,4,5,Senior Developer,No
19752,Male,Married,Graduate,4,3,7,79307,2,-1,HR,3,4,5,2,5,1,15,10,11,4,1,VP,No
19753,Male,Married,Graduate,2,3,6,75566,3,-2,Training,3,7,5,4,5,2,12,6,9,4,1,Product Owner,Yes
19754,Female,Married,Post-Graduate,4,4,8,78095,3,-1,Product Management,3,4,1,3,2,2,8,3,8,1,3,Product Owner,No
19755,Male,Single,Graduate,3,5,8,92907,2,-1,Training,3,6,4,4,1,4,19,3,11,4,5,VP,Yes
19756,Female,Single,Doctorate,4,5,8,83442,3,-1,HR,3,5,4,5,4,1,18,10,10,4,2,VP,Yes
19757,Male,Married,Graduate,3,3,8,57081,2,0,Sales,2,2,4,1,2,2,15,7,8,4,2,Product Manager,Yes
19758,Male,Single,Doctorate,4,5,10,59565,2,-1,Sales,2,6,5,3,4,2,20,7,8,3,3,Product Manager,Yes
19759,Female,Married,Post-Graduate,2,3,8,93941,2,1,Testing,3,9,0,4,5,2,17,6,13,2,4,VP,Yes
19760,Female,Married,Graduate,1,4,12,46142,2,0,Training,3,2,3,3,4,4,13,3,8,3,5,Senior Developer,No
19761,Male,Married,Graduate,4,3,7,90487,3,1,Testing,3,4,4,1,4,4,14,3,9,4,1,Product Owner,No
19762,Male,Married,Graduate,4,3,11,50560,2,0,Consultancy,3,5,3,2,4,3,10,5,9,3,2,Product Manager,Yes
19763,Female,Married,Graduate,3,3,8,50961,2,1,DevOps,2,7,5,4,4,1,8,5,8,1,3,Product Manager,No
19764,Male,Married,Graduate,4,3,18,64699,2,1,Testing,3,3,2,3,5,3,16,4,6,2,3,Senior Developer,Yes
19765,Male,Divorced,Graduate,1,3,7,88669,2,1,People Management,3,3,0,4,1,3,14,8,10,2,5,Product Owner,No
19766,Female,Married,Graduate,4,5,12,48665,2,-1,Sales,2,1,0,4,5,1,13,4,8,4,5,Senior Developer,Yes
19767,Male,Single,Graduate,2,5,9,49043,2,1,HR,2,3,3,5,5,1,12,7,9,1,5,Product Manager,No
19768,Male,Married,Graduate,2,3,7,78031,3,0,Development,3,4,6,2,2,4,15,3,12,4,5,VP,No
19769,Male,Married,Post-Graduate,2,5,8,87189,2,1,People Management,3,6,6,3,1,1,19,11,12,3,2,VP,Yes
19770,Female,Married,Graduate,3,4,7,92375,2,1,Testing,3,5,5,1,5,1,20,5,10,3,4,Product Owner,Yes
19771,Female,Single,Graduate,4,4,8,63713,2,0,Sales,3,2,0,2,2,2,14,5,8,4,2,Product Manager,No
19772,Male,Married,Doctorate,2,3,7,90518,2,1,People Management,3,3,1,4,3,1,13,4,10,4,3,Product Owner,Yes
19773,Male,Married,Post-Graduate,2,5,9,81178,2,-1,DevOps,3,5,1,4,5,1,16,4,10,3,4,Product Owner,Yes
19774,Female,Married,Doctorate,2,3,12,49562,2,1,Development,3,3,1,4,2,2,15,6,8,1,5,Product Manager,Yes
19775,Male,Married,Graduate,3,4,17,56843,2,1,Testing,3,0,1,3,1,3,10,3,6,3,1,Senior Developer,No
19776,Male,Married,Graduate,1,5,9,92424,2,-1,Testing,3,9,1,2,1,1,15,6,12,2,4,VP,Yes
19777,Female,Divorced,Post-Graduate,4,3,9,84838,2,-1,Development,3,7,5,3,2,4,17,11,14,3,4,VP,No
19778,Male,Single,Graduate,2,5,9,89472,2,0,Product Management,3,5,5,3,3,1,15,5,13,4,1,VP,Yes
19779,Female,Single,Graduate,1,5,8,85689,2,-2,HR,3,4,4,4,4,2,19,9,13,3,4,VP,Yes
19780,Male,Single,Graduate,4,4,11,57814,2,0,Development,3,6,5,4,1,1,16,7,9,3,3,Product Manager,Yes
