ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
5827,Female,Single,Under-Graduate,1,5,11,58758,0,-1,Product Management,1,0,0,3,5,4,3,0,0,2,4,Developer,Yes
5828,Male,Single,Graduate,3,5,16,42121,1,0,People Management,0,0,0,2,4,3,1,0,0,2,2,Associate Developer,Yes
5829,Female,Single,Graduate,1,5,18,53966,1,0,Training,1,0,0,1,5,3,3,0,0,3,5,Developer,No
5830,Female,Single,Graduate,1,5,10,50729,1,-2,Development,0,0,0,1,1,5,6,0,1,4,4,Developer,No
5831,Male,Married,Graduate,1,4,12,59676,1,-1,Product Management,0,0,0,3,3,5,5,0,1,2,5,Developer,No
5832,Male,Single,Graduate,2,4,12,44388,1,-1,Sales,0,0,0,3,1,3,0,0,0,1,5,Associate Developer,Yes
5833,Female,Married,Graduate,2,4,16,52958,1,-2,Public Relations,1,0,0,5,5,5,1,0,0,4,5,Developer,Yes
5834,Female,Single,Graduate,1,4,17,43328,1,0,HR,0,0,0,3,2,3,3,0,0,2,1,Associate Developer,No
5835,Female,Married,Graduate,1,4,16,47821,0,-1,Training,0,0,0,5,1,2,1,0,0,2,4,Associate Developer,Yes
5836,Female,Married,Graduate,1,5,12,44637,1,1,HR,0,0,0,3,5,3,0,0,0,1,2,Associate Developer,Yes
5837,Female,Single,Graduate,1,3,13,40399,1,-1,People Management,0,0,0,1,2,5,3,0,0,1,3,Associate Developer,No
5838,Female,Single,Graduate,2,3,14,54425,1,-2,People Management,1,3,3,5,3,3,8,1,3,3,5,Developer,No
5839,Female,Single,Graduate,2,3,12,51720,0,-2,Consultancy,1,0,0,3,5,2,7,0,0,4,5,Developer,No
5840,Male,Single,Graduate,1,4,18,45567,1,-1,DevOps,1,0,0,1,1,5,2,0,0,1,3,Developer,Yes
5841,Female,Married,Graduate,3,4,11,45874,1,-2,Testing,0,0,0,3,5,3,7,0,0,3,3,Developer,Yes
5842,Female,Single,Graduate,2,5,12,51191,1,-2,DevOps,1,0,1,5,5,3,3,0,2,4,5,Developer,Yes
5843,Male,Married,Graduate,1,5,14,45724,1,0,Consultancy,1,2,2,2,4,5,6,0,4,3,4,Developer,Yes
5844,Female,Single,Under-Graduate,1,4,17,53577,1,-1,Consultancy,1,0,0,1,5,2,2,1,1,3,1,Developer,No
5845,Female,Single,Under-Graduate,1,4,16,49779,1,-1,Product Management,0,0,0,4,3,5,0,0,0,1,1,Associate Developer,No
5846,Male,Single,Graduate,3,5,17,49979,1,-2,Training,0,0,0,3,1,5,0,0,0,1,1,Associate Developer,Yes
5847,Male,Married,Graduate,1,5,13,46246,0,-2,People Management,1,0,0,4,1,5,1,0,0,1,5,Developer,Yes
5848,Female,Single,Graduate,1,5,18,48382,0,-2,DevOps,0,0,0,1,5,2,1,0,0,4,2,Developer,No
5849,Female,Married,Graduate,1,3,18,55386,0,0,People Management,1,1,0,5,1,2,5,0,1,4,5,Developer,No
5850,Male,Single,Graduate,3,4,11,54524,0,-1,Consultancy,1,0,0,1,5,5,1,0,0,4,1,Developer,Yes
5851,Female,Married,Graduate,1,4,13,41696,0,1,Development,0,0,1,5,3,5,3,1,2,1,1,Associate Developer,Yes
5852,Male,Single,Graduate,3,4,18,46270,1,-2,Consultancy,0,1,0,3,1,3,7,3,4,3,3,Developer,No
5853,Male,Single,Graduate,1,5,17,40795,1,-1,Testing,0,0,0,1,1,4,2,0,0,2,2,Associate Developer,Yes
5854,Female,Married,Graduate,1,4,15,40684,0,0,HR,0,0,0,5,1,5,1,0,0,2,3,Associate Developer,Yes
5855,Female,Single,Graduate,2,4,13,41892,1,-2,People Management,0,0,0,3,4,4,0,0,0,1,1,Associate Developer,Yes
5856,Female,Single,Graduate,2,4,13,46044,1,1,Consultancy,1,0,0,1,1,3,7,0,0,3,3,Developer,Yes
5857,Female,Single,Graduate,1,5,12,55742,1,-2,Public Relations,0,0,0,2,1,5,3,0,0,4,2,Developer,No
5858,Male,Single,Graduate,1,4,12,54781,1,-1,Development,1,0,0,5,5,5,7,0,0,3,1,Developer,No
5859,Male,Single,Graduate,1,5,11,48690,0,1,HR,0,1,0,1,1,5,8,0,2,3,5,Developer,No
5860,Female,Married,Graduate,1,2,13,48253,1,1,Product Management,0,0,0,5,2,2,3,0,0,4,1,Developer,Yes
5861,Male,Single,Graduate,1,5,18,53403,0,-2,Development,1,0,0,2,5,5,3,0,0,2,1,Developer,Yes
5862,Female,Married,Graduate,1,4,13,49463,1,0,Testing,1,0,0,4,3,3,0,0,0,1,5,Developer,Yes
5863,Female,Married,Graduate,2,3,12,47909,1,-2,Testing,0,0,0,5,5,5,0,0,0,1,1,Associate Developer,Yes
5864,Female,Married,Graduate,1,3,16,41227,1,0,Training,0,0,0,4,5,5,0,0,0,1,1,Associate Developer,Yes
5865,Male,Single,Graduate,1,5,17,42671,1,1,Sales,0,0,0,3,2,4,0,0,0,1,1,Associate Developer,Yes
5866,Male,Single,Graduate,1,4,20,49035,0,-2,Consultancy,0,0,0,1,5,4,0,0,0,1,4,Associate Developer,Yes
5867,Male,Single,Graduate,1,4,14,56157,1,0,DevOps,0,0,0,2,5,3,1,0,0,4,1,Developer,Yes
5868,Female,Married,Graduate,1,5,20,45567,0,-2,Sales,0,0,1,3,5,5,3,0,2,1,4,Associate Developer,No
5869,Female,Single,Graduate,1,4,12,46260,0,-2,People Management,0,1,1,1,3,4,2,0,1,1,1,Associate Developer,Yes
5870,Female,Single,Graduate,3,5,15,54275,1,-1,HR,1,0,1,3,5,3,2,0,1,4,3,Developer,Yes
5871,Female,Married,Graduate,1,2,10,50908,0,1,Testing,0,0,1,4,3,2,5,0,3,3,5,Developer,Yes
5872,Male,Married,Under-Graduate,1,5,15,41206,1,0,Consultancy,0,0,0,3,4,3,0,0,0,1,2,Associate Developer,Yes
5873,Female,Married,Under-Graduate,1,5,13,54260,1,1,People Management,0,0,0,1,5,4,1,0,0,3,5,Developer,No
5874,Male,Married,Graduate,1,3,10,52279,1,1,Development,0,2,0,3,1,3,8,2,4,1,3,Developer,No
5875,Female,Single,Graduate,1,5,18,57821,0,-2,Consultancy,1,0,0,3,5,3,4,0,1,2,4,Developer,Yes
5876,Female,Married,Graduate,2,4,11,53520,1,0,People Management,0,0,0,4,4,5,6,0,1,1,5,Developer,Yes
5877,Female,Married,Graduate,1,4,16,40440,1,1,HR,0,0,0,4,5,2,0,0,0,1,5,Associate Developer,Yes
5878,Female,Single,Graduate,1,4,12,41965,1,1,Public Relations,0,0,0,1,4,3,0,0,0,1,2,Associate Developer,No
5879,Male,Single,Graduate,2,3,13,46107,1,1,DevOps,0,0,0,1,5,5,2,0,0,2,4,Associate Developer,No
5880,Female,Married,Graduate,1,4,14,48216,1,0,Testing,0,0,0,5,3,3,3,0,0,2,3,Associate Developer,Yes
5881,Female,Married,Graduate,1,4,13,48143,1,-2,Development,0,0,0,5,1,5,0,0,0,1,5,Associate Developer,Yes
5882,Male,Single,Graduate,1,5,18,43474,1,1,Public Relations,0,2,0,5,5,5,3,1,2,1,4,Associate Developer,Yes
5883,Male,Married,Graduate,1,5,15,47437,0,1,DevOps,0,0,0,3,1,5,0,0,0,1,3,Associate Developer,No
5884,Male,Single,Under-Graduate,1,3,15,58126,0,1,Product Management,1,1,1,2,5,5,6,1,2,1,4,Developer,No
5885,Female,Single,Graduate,1,3,18,48728,0,0,Testing,1,0,0,1,5,4,0,0,0,1,3,Developer,No
5886,Male,Married,Graduate,1,4,17,55759,1,-2,Testing,0,1,1,4,4,5,8,0,2,3,5,Developer,No
5887,Male,Single,Graduate,1,3,18,56931,0,0,Development,0,0,0,3,3,3,0,0,0,1,5,Developer,No
5888,Male,Single,Graduate,1,5,10,46959,1,1,Public Relations,0,2,2,1,2,2,3,2,2,3,1,Developer,No
5889,Female,Single,Graduate,2,4,10,58620,1,0,Training,1,1,3,2,1,4,7,0,5,3,4,Developer,Yes
5890,Female,Single,Graduate,3,5,18,57506,1,-1,HR,1,1,1,3,5,4,4,1,2,3,5,Developer,Yes
5891,Female,Single,Graduate,1,3,16,42703,1,0,Sales,0,0,0,5,3,5,1,0,0,2,1,Associate Developer,No
5892,Female,Single,Graduate,1,5,15,42207,1,-1,Training,0,0,1,1,3,4,3,0,2,1,1,Associate Developer,Yes
5893,Female,Single,Under-Graduate,1,3,16,44007,0,1,Testing,0,0,0,1,1,5,2,0,0,1,5,Associate Developer,No
5894,Female,Single,Graduate,1,4,14,59844,1,1,Development,1,0,3,5,1,5,6,2,4,4,5,Developer,No
5895,Male,Single,Graduate,2,5,18,52668,0,-2,Development,0,0,0,2,1,4,3,0,2,4,1,Developer,Yes
5896,Male,Married,Graduate,1,3,14,59882,0,-1,DevOps,1,1,0,3,3,5,5,1,1,4,1,Developer,No
5897,Male,Single,Graduate,2,4,14,40783,0,1,Testing,0,0,0,5,1,5,0,0,0,1,2,Associate Developer,Yes
5898,Female,Single,Graduate,1,3,11,50237,1,1,People Management,0,0,0,2,2,3,6,0,2,1,5,Developer,No
5899,Female,Single,Graduate,1,5,18,43654,0,-2,HR,0,0,0,2,1,5,0,0,0,1,1,Associate Developer,No
5900,Female,Married,Graduate,1,5,10,54273,1,0,People Management,1,0,0,4,2,4,5,0,0,3,3,Developer,Yes
5901,Male,Single,Graduate,1,3,17,47203,1,1,HR,1,0,0,3,5,4,2,0,1,1,4,Developer,No
5902,Female,Single,Graduate,2,3,20,49354,0,-2,HR,0,0,0,5,2,4,0,0,0,1,1,Associate Developer,No
5903,Male,Married,Graduate,1,3,16,58870,1,-2,Product Management,0,0,0,1,4,2,0,0,0,1,5,Developer,No
5904,Female,Single,Graduate,1,5,12,46805,0,-2,HR,0,0,0,1,1,5,2,0,0,2,3,Associate Developer,No
5905,Female,Single,Graduate,1,5,18,52041,1,-2,Consultancy,0,0,1,1,1,3,4,0,1,1,1,Developer,Yes
5906,Male,Married,Graduate,1,4,14,54436,0,1,People Management,1,0,0,2,1,2,5,0,0,4,5,Developer,Yes
5907,Male,Single,Graduate,3,5,14,42104,1,-1,People Management,0,0,0,5,3,5,1,0,0,1,1,Associate Developer,No
5908,Male,Married,Graduate,3,5,13,55127,0,-1,Public Relations,0,0,0,3,1,3,0,0,0,1,1,Developer,Yes
5909,Female,Single,Under-Graduate,2,5,20,48870,0,0,HR,0,0,0,5,5,5,0,0,0,1,1,Associate Developer,No
5910,Male,Single,Graduate,2,3,18,47285,0,-2,Public Relations,0,1,0,3,5,5,3,2,2,1,3,Associate Developer,No
5911,Male,Married,Graduate,1,5,11,54949,1,-1,DevOps,0,3,0,3,1,5,5,2,4,2,1,Developer,Yes
5912,Female,Single,Graduate,2,5,12,59294,0,-2,DevOps,0,1,0,3,2,3,4,0,1,2,3,Developer,Yes
5913,Female,Married,Graduate,1,3,15,56212,0,-2,Public Relations,1,0,0,3,2,4,1,0,0,2,5,Developer,No
5914,Female,Married,Graduate,2,4,13,47476,0,0,HR,1,2,3,5,3,3,7,1,3,4,1,Developer,Yes
5915,Female,Single,Graduate,1,4,15,46408,1,1,DevOps,0,3,2,5,5,5,6,3,3,4,5,Developer,No
5916,Male,Single,Graduate,1,5,17,43990,0,-1,Product Management,0,0,0,1,1,4,2,0,0,2,1,Associate Developer,Yes
5917,Male,Married,Graduate,2,4,17,43944,0,0,Consultancy,0,0,0,3,1,3,0,0,0,1,1,Associate Developer,No
5918,Male,Single,Under-Graduate,1,5,10,59308,0,1,Development,0,0,0,3,1,5,2,0,0,2,1,Developer,Yes
5919,Female,Single,Graduate,1,5,15,41002,0,-2,Development,0,0,0,5,4,4,1,0,0,1,1,Associate Developer,Yes
5920,Male,Married,Graduate,1,3,12,52391,0,-2,People Management,0,0,0,5,4,4,1,0,0,4,1,Developer,No
5921,Female,Single,Graduate,2,3,15,47230,0,1,Testing,0,0,0,5,1,2,3,0,0,2,1,Associate Developer,No
5922,Male,Single,Graduate,1,4,19,46517,0,1,HR,0,0,1,3,3,5,3,0,1,1,2,Associate Developer,Yes
5923,Female,Married,Under-Graduate,1,4,12,44065,0,-2,Testing,0,0,0,3,1,5,2,0,0,1,5,Associate Developer,Yes
5924,Female,Single,Graduate,2,4,18,57545,1,1,Training,0,0,0,1,3,5,2,0,0,4,4,Developer,No
5925,Female,Single,Under-Graduate,1,5,18,53242,0,-2,DevOps,0,0,0,3,3,5,1,0,0,4,1,Developer,Yes
5926,Female,Married,Under-Graduate,2,3,16,47790,0,1,Public Relations,0,0,0,5,1,5,2,0,1,1,5,Associate Developer,Yes
5927,Female,Single,Under-Graduate,1,5,18,47501,1,0,Testing,0,0,3,2,1,3,6,0,5,3,5,Developer,Yes
5928,Female,Single,Graduate,2,5,11,53400,1,1,Testing,1,3,3,1,3,5,4,3,3,3,5,Developer,Yes
5929,Male,Married,Graduate,1,3,15,43998,1,-1,Sales,0,0,0,3,1,3,1,0,0,1,2,Associate Developer,No
5930,Female,Married,Graduate,1,5,18,47479,1,-2,People Management,1,0,0,4,1,5,0,0,0,1,1,Developer,No
5931,Female,Married,Graduate,1,5,18,40914,1,1,HR,0,0,0,3,3,5,2,1,1,2,1,Associate Developer,Yes
5932,Male,Single,Graduate,1,4,14,55260,1,0,Sales,1,0,0,3,4,5,0,0,0,1,1,Developer,Yes
5933,Male,Married,Graduate,1,5,16,45195,1,1,Testing,0,0,0,5,2,4,2,0,0,1,1,Associate Developer,No
5934,Male,Single,Graduate,2,3,20,43385,1,0,Consultancy,0,0,1,5,1,4,2,0,1,1,3,Associate Developer,No
5935,Female,Married,Graduate,2,4,11,48736,0,-1,Consultancy,0,3,0,4,2,5,7,3,4,3,1,Developer,Yes
5936,Female,Married,Graduate,1,5,13,59252,0,1,Testing,1,0,0,5,3,5,3,0,1,3,5,Developer,No
5937,Female,Single,Graduate,1,5,15,40055,1,-1,Product Management,0,0,0,5,2,5,2,0,0,2,3,Associate Developer,No
5938,Female,Single,Graduate,1,5,15,57045,1,-1,Development,1,0,0,3,2,5,6,1,1,4,3,Developer,Yes
5939,Male,Single,Graduate,3,5,20,44984,0,-1,Consultancy,0,0,0,1,5,5,1,0,0,1,3,Associate Developer,Yes
5940,Female,Single,Graduate,2,5,12,46643,0,1,DevOps,0,0,0,1,5,3,0,0,0,1,2,Associate Developer,No
5941,Male,Single,Graduate,2,5,15,44166,0,-1,Training,0,0,0,3,5,3,2,0,0,2,5,Associate Developer,Yes
5942,Female,Single,Graduate,1,4,16,57623,1,1,People Management,1,0,0,5,3,5,2,0,0,2,1,Developer,No
5943,Female,Married,Graduate,1,3,17,53026,0,-1,DevOps,0,0,0,5,2,5,3,0,0,4,3,Developer,Yes
5944,Male,Single,Graduate,1,4,19,49595,1,-2,Development,0,0,0,1,5,4,1,0,0,2,5,Associate Developer,No
5945,Female,Single,Graduate,2,4,12,50810,0,1,Sales,1,0,0,1,4,4,1,0,0,1,4,Developer,No
5946,Female,Single,Under-Graduate,2,3,18,40287,0,-1,Development,0,0,0,1,5,5,0,0,0,1,5,Associate Developer,No
5947,Female,Single,Graduate,2,5,11,47411,1,0,People Management,0,0,2,1,5,5,5,0,2,3,1,Developer,Yes
5948,Male,Single,Graduate,3,5,12,45594,1,1,DevOps,0,0,0,1,5,5,1,0,0,2,1,Associate Developer,Yes
5949,Female,Married,Graduate,2,3,20,49286,1,1,People Management,0,0,0,5,1,4,0,0,0,1,3,Associate Developer,Yes
5950,Male,Single,Graduate,1,5,15,45988,1,-2,Development,0,0,0,1,3,5,3,0,0,2,4,Associate Developer,Yes
5951,Male,Single,Graduate,2,3,15,57904,0,-2,Sales,1,2,0,1,5,5,5,2,2,3,5,Developer,No
5952,Male,Single,Under-Graduate,1,5,20,41699,0,-2,Public Relations,0,0,0,2,5,4,2,0,0,1,3,Associate Developer,Yes
5953,Female,Single,Graduate,1,5,11,47756,1,-2,Sales,1,1,0,1,5,5,8,0,1,3,2,Developer,Yes
5954,Male,Single,Graduate,2,3,17,53845,0,-2,Development,1,0,0,4,1,2,3,0,0,4,3,Developer,No
5955,Male,Married,Graduate,2,5,12,40975,1,1,Development,0,0,0,1,5,2,1,0,0,2,5,Associate Developer,No
5956,Female,Married,Graduate,2,2,16,40205,0,-2,Public Relations,0,0,1,3,5,4,2,0,1,1,4,Associate Developer,Yes
5957,Female,Married,Graduate,2,4,14,46855,1,-1,Testing,1,2,1,3,3,5,8,3,3,1,5,Developer,Yes
5958,Male,Single,Graduate,1,3,19,49893,1,-2,DevOps,0,0,0,1,3,5,2,0,0,2,5,Associate Developer,No
5959,Male,Single,Graduate,1,3,19,45110,1,-2,Product Management,0,0,0,3,5,5,0,0,0,1,1,Associate Developer,No
5960,Female,Single,Graduate,2,4,20,49867,1,-2,Training,0,0,0,2,5,3,3,0,1,2,3,Associate Developer,Yes
5961,Male,Single,Graduate,1,5,16,59574,0,1,People Management,1,0,0,3,1,4,8,0,1,3,1,Developer,Yes
5962,Male,Single,Graduate,1,3,13,48737,1,1,Training,0,3,3,1,5,4,6,2,5,3,5,Developer,No
5963,Male,Single,Graduate,1,4,15,42564,0,-2,HR,0,0,0,5,5,5,1,0,0,1,3,Associate Developer,No
5964,Female,Single,Graduate,2,3,17,46351,0,1,HR,1,1,0,2,1,4,2,1,1,2,5,Developer,No
5965,Male,Single,Graduate,2,3,10,54862,0,1,Development,0,3,2,5,3,3,6,3,4,2,3,Developer,No
5966,Female,Married,Graduate,3,3,13,48488,0,0,HR,0,0,1,5,1,3,3,0,2,2,1,Associate Developer,Yes
5967,Male,Single,Under-Graduate,1,4,17,49141,1,-2,Sales,0,0,0,5,5,2,0,0,0,1,5,Associate Developer,No
5968,Male,Single,Graduate,1,3,13,46145,1,0,Consultancy,0,0,0,3,1,5,0,0,0,1,3,Associate Developer,No
5969,Female,Single,Graduate,1,5,18,46728,1,0,Sales,1,0,0,3,4,4,8,0,0,4,4,Developer,Yes
5970,Female,Married,Graduate,2,4,16,44615,0,0,Development,0,1,0,5,1,3,2,0,1,1,3,Associate Developer,Yes
5971,Male,Married,Under-Graduate,1,5,17,59281,0,-2,HR,1,0,0,3,1,4,6,2,5,2,3,Developer,Yes
5972,Female,Single,Graduate,2,3,15,44731,1,-1,Testing,0,0,0,1,3,5,3,0,2,1,5,Associate Developer,No
5973,Male,Single,Graduate,1,3,15,52123,1,1,DevOps,1,0,0,5,1,3,0,0,0,1,1,Developer,No
5974,Female,Single,Graduate,1,3,13,41802,1,1,DevOps,0,0,0,1,1,4,0,0,0,1,3,Associate Developer,No
5975,Female,Married,Graduate,1,4,19,48092,1,0,Product Management,0,1,1,2,5,2,3,0,2,1,5,Associate Developer,No
5976,Female,Single,Graduate,2,4,14,47219,0,-2,Training,1,0,0,4,3,5,8,0,0,1,3,Developer,Yes
5977,Male,Single,Graduate,3,4,15,42189,1,-1,People Management,0,0,0,5,3,3,2,0,1,1,1,Associate Developer,No
5978,Female,Married,Graduate,2,3,17,49929,1,-1,DevOps,0,3,0,3,1,3,7,1,4,1,1,Developer,Yes
5979,Female,Married,Graduate,2,3,14,47786,0,0,People Management,0,1,1,4,1,5,2,1,1,1,1,Associate Developer,No
5980,Male,Married,Graduate,2,4,14,47007,0,0,Product Management,1,0,0,2,3,5,2,0,0,4,2,Developer,No
5981,Female,Single,Graduate,1,5,17,49561,1,-1,People Management,0,0,1,5,3,4,3,0,1,1,5,Associate Developer,Yes
5982,Male,Married,Graduate,1,4,20,46532,0,0,People Management,0,1,0,5,2,5,2,1,1,1,3,Associate Developer,No
5983,Female,Married,Graduate,2,4,20,40326,0,0,Testing,0,0,0,4,1,3,0,0,0,1,1,Associate Developer,Yes
5984,Male,Single,Graduate,2,5,18,56811,0,0,People Management,0,1,0,2,5,5,7,0,3,2,1,Developer,Yes
5985,Male,Single,Graduate,2,5,20,41092,0,0,Consultancy,0,0,0,1,1,4,2,0,0,1,5,Associate Developer,Yes
5986,Male,Married,Graduate,2,5,13,40747,0,-2,DevOps,0,0,0,3,3,2,0,0,0,1,5,Associate Developer,Yes
5987,Female,Single,Graduate,1,5,12,56120,0,-1,DevOps,1,0,0,3,3,4,0,0,0,1,1,Developer,Yes
5988,Male,Single,Graduate,1,5,17,49353,0,-2,Testing,0,1,2,2,4,4,6,3,5,4,1,Developer,Yes
5989,Female,Single,Graduate,1,5,16,43263,0,-2,DevOps,0,0,0,5,1,5,1,0,0,2,2,Associate Developer,No
5990,Female,Single,Graduate,2,5,19,47121,0,-2,Sales,0,0,0,1,1,3,0,0,0,1,2,Associate Developer,No
5991,Male,Single,Graduate,2,5,14,51226,1,-1,Testing,1,0,0,2,1,3,8,1,3,1,5,Developer,Yes
5992,Female,Single,Graduate,2,5,10,56634,0,1,Public Relations,0,0,0,1,4,5,2,0,0,1,5,Developer,No
5993,Female,Married,Under-Graduate,1,3,12,56064,1,-1,Development,0,0,0,4,4,3,2,0,0,1,5,Developer,Yes
5994,Female,Single,Under-Graduate,2,4,10,55785,0,-2,DevOps,1,0,0,5,3,4,5,1,1,3,5,Developer,Yes
5995,Female,Married,Graduate,2,4,14,48440,0,-2,Public Relations,0,0,0,3,2,3,1,0,0,2,1,Associate Developer,No
5996,Male,Single,Graduate,2,5,13,48607,0,0,Consultancy,0,0,0,3,5,4,2,0,0,2,5,Associate Developer,Yes
5997,Male,Married,Graduate,3,3,15,47962,1,1,HR,0,0,0,3,2,3,0,0,0,1,1,Associate Developer,No
5998,Female,Single,Graduate,1,4,14,52814,1,0,Training,1,2,1,1,4,4,4,0,2,3,4,Developer,No
5999,Female,Married,Under-Graduate,2,4,17,48943,0,1,Product Management,0,0,0,4,3,2,0,0,0,1,5,Associate Developer,Yes
6000,Female,Married,Graduate,1,2,14,43087,1,0,Testing,0,0,0,5,2,3,0,0,0,1,3,Associate Developer,Yes
6001,Female,Single,Graduate,1,4,12,43047,1,-2,Testing,0,0,0,3,5,4,0,0,0,1,1,Associate Developer,Yes
6002,Male,Single,Under-Graduate,1,3,10,59084,1,0,Training,0,0,0,5,4,2,3,0,0,2,3,Developer,No
6003,Female,Single,Graduate,1,5,16,56756,0,0,Consultancy,0,2,1,5,2,5,6,0,2,1,3,Developer,Yes
6004,Male,Single,Graduate,2,4,14,49279,1,-1,Training,1,0,0,1,1,5,2,0,1,1,3,Developer,No
6005,Female,Single,Graduate,1,5,16,44875,1,-2,People Management,0,0,0,1,5,4,1,0,0,2,3,Associate Developer,Yes
6006,Female,Married,Graduate,1,3,17,45577,1,-2,Testing,0,1,0,4,5,5,2,0,1,2,1,Associate Developer,Yes
6007,Male,Single,Graduate,2,5,12,51873,1,0,Product Management,1,3,0,5,5,5,4,2,3,4,1,Developer,No
6008,Female,Single,Graduate,1,3,17,56261,1,-2,Consultancy,0,3,3,4,1,3,7,0,4,2,4,Developer,No
6009,Male,Married,Graduate,1,5,10,59621,0,-1,DevOps,0,2,1,2,5,5,6,1,5,4,4,Developer,Yes
6010,Male,Married,Graduate,1,5,14,45060,1,-2,DevOps,1,0,0,1,3,2,6,0,1,4,2,Developer,No
6011,Male,Married,Under-Graduate,1,3,18,47721,0,0,Consultancy,0,0,0,2,1,5,3,0,0,2,5,Associate Developer,No
6012,Male,Single,Graduate,2,4,11,57690,0,1,HR,1,0,0,1,1,5,4,0,0,1,1,Developer,Yes
6013,Male,Single,Graduate,1,4,13,57245,1,-2,Testing,0,2,1,1,1,3,8,0,3,2,5,Developer,No
6014,Female,Single,Graduate,2,3,16,52465,0,-1,HR,1,3,0,5,5,2,6,3,3,2,1,Developer,No
6015,Female,Married,Graduate,1,3,17,52207,0,1,People Management,0,2,1,3,5,2,5,0,4,1,1,Developer,Yes
6016,Female,Single,Graduate,1,5,16,49532,0,-2,Public Relations,1,3,1,3,5,4,6,1,5,3,3,Developer,Yes
6017,Female,Married,Graduate,1,5,19,45610,1,0,People Management,0,0,0,5,5,5,0,0,0,1,5,Associate Developer,Yes
6018,Female,Single,Graduate,2,4,15,46267,1,-2,Product Management,0,0,0,5,2,2,0,0,0,1,5,Associate Developer,No
6019,Female,Single,Under-Graduate,1,5,13,44556,1,-2,Training,0,0,1,3,1,3,2,0,1,1,2,Associate Developer,No
6020,Male,Single,Graduate,3,3,15,42835,0,0,Public Relations,0,0,0,3,5,5,1,0,0,1,1,Associate Developer,No
6021,Female,Single,Graduate,1,5,16,47097,0,-1,People Management,0,0,0,5,5,4,3,0,0,1,3,Associate Developer,Yes
6022,Female,Single,Graduate,2,3,13,44815,1,-2,DevOps,0,0,0,1,3,5,2,0,0,1,1,Associate Developer,No
6023,Female,Single,Graduate,1,4,14,48556,1,-2,Product Management,0,0,0,3,2,2,2,0,0,1,5,Associate Developer,Yes
6024,Female,Single,Graduate,1,5,14,48281,1,-1,Public Relations,0,0,0,4,1,2,7,0,0,4,2,Developer,No
6025,Female,Single,Graduate,1,3,13,40569,0,0,Public Relations,0,0,0,5,5,5,0,0,0,1,5,Associate Developer,No
6026,Female,Married,Graduate,3,4,19,43838,0,0,HR,0,0,0,4,3,5,1,0,0,1,2,Associate Developer,Yes
6027,Female,Married,Graduate,1,2,13,59791,0,1,HR,1,3,2,5,2,2,8,3,3,4,5,Developer,Yes
6028,Female,Married,Graduate,1,3,17,48297,0,-2,DevOps,0,0,0,4,5,2,0,0,0,1,1,Associate Developer,Yes
6029,Male,Single,Graduate,1,5,18,57117,1,0,Training,0,0,0,1,2,5,3,0,1,1,3,Developer,Yes
6030,Female,Married,Graduate,3,3,15,52492,1,1,Sales,0,0,0,5,5,5,0,0,0,1,1,Developer,No
6031,Female,Single,Graduate,3,5,18,50290,0,-2,People Management,0,1,3,2,3,3,5,2,3,4,2,Developer,Yes
6032,Male,Married,Graduate,1,4,15,45714,0,0,People Management,1,0,0,4,3,3,3,0,0,2,1,Developer,No
6033,Male,Single,Graduate,2,5,17,45327,0,0,DevOps,0,0,0,1,1,5,4,0,0,2,3,Developer,No
6034,Male,Single,Graduate,1,4,18,55396,0,-2,DevOps,0,1,0,1,4,2,6,0,2,3,1,Developer,No
6035,Female,Married,Graduate,1,4,11,59303,1,-1,Training,0,0,0,5,5,5,4,0,1,1,3,Developer,No
6036,Female,Single,Graduate,1,3,13,45879,1,-2,Consultancy,1,1,0,1,2,3,3,1,2,4,1,Developer,No
6037,Female,Single,Graduate,1,5,14,52783,0,-2,Development,0,1,2,3,3,5,6,3,5,4,5,Developer,No
6038,Male,Single,Graduate,1,5,14,40396,1,-2,Training,0,0,0,2,4,5,1,0,0,2,1,Associate Developer,Yes
6039,Female,Married,Graduate,2,3,16,49595,1,-1,People Management,0,0,0,1,1,5,1,0,0,2,1,Associate Developer,No
6040,Male,Single,Under-Graduate,3,5,14,45683,1,0,Public Relations,1,0,0,5,2,4,5,0,1,3,5,Developer,Yes
6041,Female,Married,Graduate,1,4,17,48340,1,0,Testing,0,0,0,1,1,2,2,1,1,1,2,Associate Developer,Yes
6042,Female,Married,Graduate,1,5,10,59698,0,1,HR,0,0,0,3,5,2,0,0,0,1,3,Developer,Yes
6043,Male,Single,Graduate,1,5,18,59119,0,1,Public Relations,1,0,0,3,5,4,1,0,0,2,1,Developer,Yes
6044,Male,Single,Under-Graduate,2,4,12,51299,0,-1,Product Management,0,2,0,5,2,5,4,0,3,3,3,Developer,No
6045,Male,Single,Graduate,1,4,13,54047,1,1,Consultancy,0,2,2,5,1,5,7,1,4,2,3,Developer,Yes
6046,Female,Married,Graduate,2,3,10,47710,1,-2,Training,0,2,1,5,5,4,4,0,3,3,2,Developer,Yes
