ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
12778,Male,Married,Post-Graduate,4,3,15,58492,1,-1,DevOps,1,0,0,4,4,2,9,0,0,1,3,Developer,No
12779,Male,Married,Graduate,4,4,14,81803,2,0,Training,2,0,0,3,3,4,10,1,1,4,4,Senior Developer,Yes
12780,Male,Single,Graduate,2,4,14,71334,2,0,Public Relations,2,2,3,4,2,2,9,2,4,3,1,Senior Developer,Yes
12781,Male,Married,Graduate,4,4,14,55651,2,0,HR,1,0,1,1,1,1,7,1,1,0,3,Developer,Yes
12782,Female,Married,Graduate,4,5,10,71362,2,-2,HR,2,4,4,5,3,1,12,3,6,1,3,Senior Developer,Yes
12783,Male,Married,Post-Graduate,1,5,10,56478,2,-2,Product Management,2,3,3,4,4,2,8,2,3,4,2,Senior Developer,No
12784,Male,Married,Post-Graduate,1,5,13,60107,2,1,People Management,2,0,5,5,3,3,11,2,6,3,1,Senior Consultant,No
12785,Male,Married,Graduate,1,4,12,68988,2,-2,Testing,2,0,0,1,5,3,12,1,1,2,4,Senior Developer,No
12786,Female,Married,Graduate,4,5,11,57721,2,0,Consultancy,2,4,2,3,3,2,10,4,4,4,2,Senior Consultant,No
12787,Male,Single,Graduate,4,5,12,46068,2,1,DevOps,1,0,1,3,4,3,9,5,5,2,3,Consultant,No
12788,Female,Married,Graduate,2,3,12,67455,2,-2,Public Relations,2,0,0,5,2,2,10,2,2,2,4,Senior Developer,Yes
12789,Female,Single,Graduate,4,4,13,47556,1,1,HR,1,0,2,4,4,2,5,2,2,4,5,Developer,No
12790,Male,Married,Post-Graduate,2,5,13,53752,1,-1,Public Relations,1,3,0,3,1,3,6,4,5,0,5,Consultant,No
12791,Male,Married,Post-Graduate,4,3,10,72251,2,1,Training,2,5,1,3,3,3,11,4,5,3,1,Senior Developer,No
12792,Female,Married,Post-Graduate,2,5,18,48676,1,-2,Consultancy,1,0,0,4,3,4,8,2,2,0,5,Consultant,Yes
12793,Female,Single,Graduate,2,4,18,56045,1,-1,Product Management,1,0,0,4,4,4,8,0,0,3,3,Consultant,No
12794,Male,Married,Post-Graduate,2,5,10,80017,2,-1,DevOps,2,1,1,3,4,3,8,2,3,1,4,Senior Consultant,No
12795,Female,Divorced,Graduate,1,5,13,56007,1,0,Development,1,1,2,1,3,2,8,3,3,1,3,Developer,No
12796,Male,Married,Graduate,4,5,14,84679,2,1,Product Management,2,1,0,5,3,2,8,2,2,3,5,Senior Consultant,No
12797,Male,Married,Graduate,2,3,10,66687,2,1,Product Management,2,5,2,3,3,1,9,3,6,2,3,Senior Consultant,No
12798,Male,Single,Graduate,2,3,18,54980,2,-1,HR,1,1,0,5,3,1,6,1,1,2,3,Consultant,No
12799,Female,Married,Post-Graduate,2,4,15,46366,2,-2,Product Management,1,0,2,5,4,2,9,5,6,0,4,Consultant,No
12800,Female,Married,Graduate,2,4,18,54092,1,-2,HR,1,1,2,4,1,2,6,5,5,3,4,Consultant,Yes
12801,Female,Married,Post-Graduate,2,3,14,58800,2,-2,Product Management,2,2,0,3,3,2,12,2,2,3,2,Senior Consultant,Yes
12802,Female,Married,Graduate,1,4,14,48288,1,1,Development,1,0,0,3,4,1,5,0,0,4,3,Consultant,Yes
12803,Male,Single,Graduate,2,5,18,56139,2,-1,Product Management,1,3,1,3,4,1,9,3,3,2,3,Developer,No
12804,Female,Married,Graduate,3,3,16,52418,1,0,People Management,1,2,1,5,3,3,8,4,6,0,3,Consultant,Yes
12805,Female,Married,Graduate,1,3,13,60459,2,-1,Training,2,4,4,4,4,3,8,4,5,3,4,Senior Developer,Yes
12806,Female,Married,Graduate,2,3,14,53835,2,-1,Product Management,1,1,0,3,3,3,6,2,2,1,1,Consultant,No
12807,Male,Married,Graduate,3,5,14,46965,2,-1,Consultancy,1,1,2,1,3,2,7,3,4,2,3,Developer,No
12808,Male,Married,Graduate,1,4,17,55512,1,1,Product Management,1,0,2,5,4,1,6,3,4,4,3,Consultant,Yes
12809,Female,Married,Post-Graduate,3,3,13,64125,2,-2,DevOps,2,0,1,3,3,2,9,2,8,3,4,Senior Consultant,No
12810,Female,Single,Graduate,2,4,18,58094,1,-2,Testing,1,2,1,1,5,1,6,2,2,2,5,Developer,No
12811,Male,Married,Post-Graduate,4,4,14,81887,2,1,Product Management,2,0,0,3,3,1,11,0,0,3,2,Senior Developer,No
12812,Female,Married,Graduate,2,3,18,57063,2,0,Public Relations,1,1,2,5,4,3,8,3,5,2,4,Consultant,Yes
12813,Female,Married,Post-Graduate,4,5,14,80241,2,-2,DevOps,2,0,0,4,4,3,10,0,0,1,4,Senior Consultant,Yes
12814,Female,Married,Post-Graduate,1,5,15,53723,1,-2,Product Management,1,1,2,5,1,2,7,5,5,2,1,Consultant,No
12815,Female,Married,Post-Graduate,1,3,11,66835,2,0,Public Relations,2,0,0,5,4,2,12,1,1,2,1,Senior Consultant,Yes
12816,Male,Single,Graduate,1,3,12,52621,2,0,People Management,1,3,0,4,3,3,8,3,5,0,5,Developer,No
12817,Female,Married,Post-Graduate,2,4,15,56144,1,-2,Consultancy,1,0,1,4,3,2,9,2,2,3,4,Developer,Yes
12818,Male,Single,Graduate,3,4,14,59019,2,-2,Public Relations,2,0,3,4,4,2,10,2,3,1,3,Senior Developer,No
12819,Female,Married,Graduate,2,3,15,59135,2,-1,People Management,1,1,1,2,2,3,7,2,2,4,3,Developer,No
12820,Male,Divorced,Graduate,1,4,16,52875,2,1,People Management,1,0,0,1,4,2,6,1,1,0,4,Consultant,Yes
12821,Male,Married,Graduate,1,4,13,58071,2,-2,Product Management,2,0,0,3,2,1,12,0,0,3,1,Senior Consultant,No
12822,Female,Married,Graduate,4,3,13,53312,2,0,Development,1,1,0,3,5,3,6,1,1,3,4,Consultant,Yes
12823,Female,Married,Post-Graduate,1,4,13,69661,2,-1,HR,2,1,1,3,4,2,11,2,2,4,4,Senior Developer,No
12824,Female,Married,Post-Graduate,2,5,13,70968,2,-1,Product Management,2,2,1,1,3,2,10,3,5,1,5,Senior Developer,No
12825,Male,Married,Graduate,1,5,13,55394,1,-1,People Management,1,3,0,1,3,3,5,3,3,4,3,Consultant,No
12826,Male,Married,Post-Graduate,3,4,12,75968,2,-2,Product Management,2,1,2,4,1,1,9,3,6,2,4,Senior Consultant,Yes
12827,Female,Single,Post-Graduate,2,4,16,58063,2,1,Public Relations,1,0,1,4,3,1,7,3,4,1,2,Consultant,No
12828,Male,Married,Post-Graduate,2,5,18,52660,2,1,Product Management,1,1,1,4,1,2,7,1,1,1,4,Developer,Yes
12829,Male,Married,Graduate,3,5,12,71412,2,-2,Public Relations,2,5,5,4,4,1,9,2,5,4,5,Senior Developer,Yes
12830,Male,Single,Graduate,1,4,13,79483,2,1,Training,2,0,4,4,3,3,8,4,7,4,2,Senior Developer,No
12831,Male,Single,Graduate,1,3,12,63216,2,-2,People Management,2,0,0,3,1,4,10,1,1,1,3,Senior Consultant,No
12832,Female,Married,Graduate,2,5,11,76314,2,1,Product Management,2,2,0,4,3,4,8,2,3,4,3,Senior Consultant,No
12833,Male,Married,Graduate,3,5,13,80814,2,1,Sales,2,0,0,4,5,3,8,1,1,1,1,Senior Developer,Yes
12834,Male,Married,Post-Graduate,1,5,13,51370,2,0,People Management,1,2,0,1,1,1,8,3,6,2,3,Consultant,Yes
12835,Female,Married,Graduate,1,3,15,48385,1,1,Product Management,1,0,0,1,4,2,7,0,0,0,1,Developer,No
12836,Male,Single,Graduate,1,5,10,71725,2,-1,Training,2,5,3,3,1,3,12,4,8,3,2,Senior Consultant,No
12837,Male,Married,Graduate,2,5,18,58317,1,-1,Public Relations,1,3,0,4,4,3,8,5,6,3,4,Consultant,Yes
12838,Female,Divorced,Graduate,1,4,13,50198,2,0,People Management,1,1,0,4,1,2,8,1,1,2,3,Consultant,Yes
12839,Female,Married,Post-Graduate,3,4,17,45426,2,1,HR,1,0,0,3,5,1,5,0,0,4,4,Developer,Yes
12840,Male,Married,Post-Graduate,2,3,12,55847,1,-1,Sales,1,0,0,4,1,4,8,1,1,0,1,Consultant,No
12841,Male,Single,Graduate,2,5,16,57345,1,-2,HR,1,0,2,4,4,2,9,3,3,0,2,Developer,No
12842,Male,Married,Post-Graduate,2,4,14,82221,2,-2,HR,2,3,0,2,5,2,12,3,4,3,1,Senior Developer,Yes
12843,Male,Single,Graduate,1,4,18,56744,2,-1,People Management,1,0,1,3,4,1,5,3,4,0,3,Developer,No
12844,Female,Married,Graduate,4,3,15,48933,1,0,Training,1,0,1,3,4,3,5,1,1,4,5,Consultant,Yes
12845,Female,Married,Graduate,1,5,15,53468,1,-1,Development,1,0,0,4,4,2,7,1,1,1,3,Consultant,No
12846,Male,Married,Graduate,2,4,12,84730,2,1,Development,2,3,2,4,1,2,12,2,5,4,3,Senior Consultant,No
12847,Female,Married,Graduate,3,4,14,57737,1,0,Development,1,0,0,4,4,1,8,1,1,0,3,Developer,Yes
12848,Female,Divorced,Post-Graduate,2,5,13,46208,1,1,People Management,1,0,0,5,1,2,9,5,6,1,4,Consultant,Yes
12849,Female,Single,Graduate,3,3,17,51289,2,-1,DevOps,1,0,1,4,4,1,7,2,2,2,3,Developer,No
12850,Male,Married,Post-Graduate,1,3,10,60958,2,-1,People Management,2,0,0,4,2,2,12,0,0,2,4,Senior Developer,No
12851,Male,Single,Graduate,4,4,12,63625,2,0,Public Relations,2,3,4,3,1,3,12,3,6,4,3,Senior Developer,Yes
12852,Female,Married,Graduate,2,3,18,48912,2,0,Development,1,0,0,1,4,2,8,3,4,0,4,Consultant,No
12853,Male,Married,Post-Graduate,1,3,11,66792,2,1,Sales,2,0,0,3,4,2,9,0,0,1,2,Senior Consultant,Yes
12854,Male,Single,Graduate,3,4,10,82645,2,-2,Testing,2,0,3,4,4,1,8,3,3,4,4,Senior Developer,Yes
12855,Male,Married,Graduate,4,5,10,83742,2,-2,Training,2,1,5,5,4,3,10,2,8,3,4,Senior Developer,No
12856,Male,Married,Post-Graduate,4,3,10,75548,2,1,Training,2,0,0,4,4,3,12,2,2,1,4,Senior Consultant,Yes
12857,Male,Married,Graduate,3,4,14,45483,1,0,Product Management,1,0,0,1,3,4,6,0,0,3,5,Developer,Yes
12858,Female,Married,Post-Graduate,4,3,12,48460,2,-1,People Management,1,0,0,4,3,2,8,0,0,3,5,Consultant,Yes
12859,Male,Divorced,Graduate,1,3,12,80949,2,0,People Management,2,0,0,5,2,1,10,0,0,2,1,Senior Developer,Yes
12860,Female,Divorced,Graduate,2,3,11,62088,2,-2,People Management,2,4,0,5,2,1,12,4,8,2,2,Senior Developer,No
12861,Female,Married,Post-Graduate,1,2,13,53625,2,0,Public Relations,1,1,1,5,4,4,6,3,3,3,1,Consultant,Yes
12862,Male,Married,Post-Graduate,4,3,11,64933,2,-2,Product Management,2,2,3,5,5,1,10,2,4,2,3,Senior Developer,No
12863,Female,Married,Graduate,3,2,14,61383,2,0,Public Relations,2,3,3,4,4,3,12,4,4,1,3,Senior Developer,Yes
12864,Male,Married,Graduate,4,4,12,59161,2,-1,Product Management,2,1,0,1,3,1,9,2,4,2,4,Senior Developer,No
12865,Female,Married,Post-Graduate,1,3,18,48422,1,1,People Management,1,3,0,4,4,3,7,3,5,4,3,Consultant,Yes
12866,Male,Married,Graduate,3,4,10,76565,2,1,DevOps,2,1,3,3,1,2,10,2,3,3,3,Senior Consultant,No
12867,Female,Single,Graduate,3,5,10,59959,2,-2,Sales,2,0,0,4,3,3,9,1,1,4,4,Senior Developer,Yes
12868,Male,Single,Graduate,2,3,15,47465,1,-1,DevOps,1,2,2,5,5,4,7,4,5,4,3,Consultant,No
12869,Male,Married,Post-Graduate,4,5,10,80185,2,1,Sales,2,5,3,3,1,2,11,4,6,2,3,Senior Consultant,No
12870,Female,Divorced,Post-Graduate,3,4,12,84652,2,0,Training,2,5,4,4,1,2,12,4,5,1,5,Senior Developer,Yes
12871,Male,Married,Graduate,1,5,18,58598,2,-1,Product Management,1,2,1,4,3,1,6,2,2,4,2,Developer,Yes
12872,Female,Married,Post-Graduate,1,3,15,52763,1,-2,Public Relations,1,1,0,3,5,3,5,3,4,1,1,Consultant,Yes
12873,Male,Married,Graduate,1,4,13,56135,2,-1,Product Management,1,1,1,4,1,1,6,3,4,3,2,Developer,No
12874,Female,Married,Graduate,1,3,12,55620,2,-2,HR,2,4,4,4,1,4,11,3,7,3,3,Senior Consultant,Yes
12875,Male,Divorced,Post-Graduate,1,4,14,46476,1,0,Testing,1,0,0,4,3,1,6,0,0,4,5,Developer,No
12876,Female,Single,Graduate,3,3,13,53631,2,-1,HR,1,0,1,4,2,2,6,3,4,3,1,Consultant,No
12877,Female,Married,Post-Graduate,4,3,15,47695,1,-2,Testing,1,0,1,4,1,1,9,4,6,4,1,Consultant,Yes
12878,Female,Single,Graduate,3,3,16,47081,1,0,Development,1,3,2,4,3,2,6,3,3,1,4,Developer,No
12879,Female,Married,Post-Graduate,1,3,12,59698,1,1,People Management,1,2,2,4,1,3,5,3,4,0,3,Consultant,No
12880,Male,Married,Graduate,4,5,13,54230,2,-1,Consultancy,1,3,0,3,5,1,8,3,3,4,3,Consultant,Yes
12881,Female,Single,Graduate,2,4,16,52163,1,0,Sales,1,0,1,3,1,1,9,4,5,1,1,Developer,No
12882,Female,Married,Graduate,2,3,13,59344,2,0,HR,1,0,0,3,3,1,8,1,1,4,4,Developer,No
12883,Male,Married,Graduate,3,5,10,82861,2,-2,DevOps,2,0,0,4,4,2,9,0,0,1,1,Senior Developer,Yes
12884,Male,Divorced,Graduate,3,3,14,72848,2,-1,HR,2,0,1,1,4,4,10,2,2,3,4,Senior Consultant,Yes
12885,Female,Married,Graduate,3,3,12,56501,2,1,DevOps,2,3,5,4,4,1,12,2,5,2,4,Senior Developer,Yes
12886,Male,Single,Post-Graduate,2,3,14,67854,2,-1,DevOps,2,2,1,4,3,4,10,3,7,2,3,Senior Consultant,No
12887,Female,Married,Graduate,3,4,10,84837,2,-1,Public Relations,2,0,0,4,4,4,9,3,7,1,1,Senior Developer,Yes
12888,Male,Divorced,Graduate,4,3,14,72976,2,0,Testing,2,0,0,5,1,3,8,2,2,2,4,Senior Developer,Yes
12889,Male,Single,Post-Graduate,2,5,16,49688,2,1,Product Management,1,2,1,2,3,1,5,2,2,1,2,Developer,No
12890,Male,Married,Graduate,4,4,17,54480,1,1,Product Management,1,0,0,4,3,3,7,0,0,4,3,Developer,Yes
12891,Female,Single,Graduate,2,5,10,76046,2,0,Product Management,2,4,4,4,1,2,9,2,5,2,3,Senior Developer,No
12892,Female,Married,Graduate,2,4,14,80553,2,1,DevOps,2,0,0,4,2,1,11,0,0,4,5,Senior Developer,Yes
12893,Male,Single,Post-Graduate,1,3,13,50632,2,-1,Consultancy,1,0,0,3,4,4,6,1,1,2,5,Consultant,No
12894,Male,Divorced,Graduate,2,5,18,55541,1,1,DevOps,1,0,0,4,4,1,5,0,0,1,4,Consultant,Yes
12895,Female,Married,Post-Graduate,1,3,18,52372,2,1,HR,1,0,0,3,2,3,5,2,2,3,3,Developer,Yes
12896,Female,Married,Post-Graduate,2,3,10,67719,2,-1,Development,2,0,1,4,3,3,9,3,5,1,3,Senior Developer,Yes
12897,Male,Divorced,Graduate,2,4,12,49551,1,0,Public Relations,1,2,1,3,3,4,9,2,2,2,3,Developer,No
12898,Male,Married,Graduate,4,4,12,76897,2,1,People Management,2,0,5,1,1,3,10,2,7,4,3,Senior Consultant,Yes
12899,Female,Married,Post-Graduate,2,4,12,47299,1,0,HR,1,0,2,5,1,4,9,3,5,2,1,Developer,Yes
12900,Male,Married,Graduate,1,4,11,77968,2,-1,Testing,2,5,5,3,3,3,12,4,8,4,4,Senior Developer,No
12901,Male,Married,Post-Graduate,3,4,11,80090,2,0,Public Relations,2,3,3,3,3,3,12,3,7,1,3,Senior Consultant,No
12902,Male,Married,Post-Graduate,2,5,13,55875,1,-1,Training,1,1,0,3,1,1,9,1,1,4,4,Developer,Yes
12903,Male,Married,Graduate,3,4,10,72330,2,-1,Development,2,0,3,3,4,3,10,2,4,3,4,Senior Consultant,No
12904,Male,Divorced,Post-Graduate,4,4,11,83965,2,0,Product Management,2,1,1,5,3,2,11,2,2,4,3,Senior Developer,Yes
12905,Male,Married,Post-Graduate,2,4,18,56679,2,-2,HR,1,1,1,1,1,3,8,1,1,3,1,Consultant,No
12906,Female,Married,Graduate,3,4,17,58061,1,-2,Product Management,1,3,1,5,3,3,6,3,4,1,4,Consultant,No
12907,Female,Single,Graduate,4,3,11,63512,2,-1,Testing,2,0,0,5,1,3,12,2,6,3,2,Senior Developer,Yes
12908,Female,Married,Graduate,1,5,14,77377,2,0,Public Relations,2,1,1,3,1,4,11,4,6,2,4,Senior Consultant,Yes
12909,Female,Married,Graduate,3,4,13,73818,2,0,Consultancy,2,2,4,3,5,2,10,4,4,1,5,Senior Developer,Yes
12910,Female,Single,Graduate,4,3,13,83918,2,-1,DevOps,2,0,1,3,1,3,11,2,2,1,2,Senior Consultant,No
12911,Female,Married,Graduate,1,5,10,79718,2,-2,People Management,2,1,2,3,4,2,8,2,2,2,4,Senior Developer,Yes
12912,Female,Married,Post-Graduate,2,5,14,54807,1,-1,DevOps,1,3,2,3,4,1,6,3,4,3,3,Developer,Yes
12913,Male,Divorced,Graduate,4,4,11,81180,2,1,Testing,2,2,0,3,4,1,8,4,7,1,4,Senior Developer,No
12914,Female,Married,Graduate,3,4,12,64858,2,-2,DevOps,2,1,4,1,4,3,9,2,7,3,4,Senior Consultant,No
12915,Female,Married,Post-Graduate,2,3,15,53987,2,1,Sales,1,0,0,5,3,1,8,0,0,3,4,Developer,Yes
12916,Male,Married,Graduate,1,4,17,54797,1,-2,HR,1,0,0,4,4,2,7,1,1,1,3,Developer,Yes
12917,Male,Married,Post-Graduate,2,4,18,48145,1,1,HR,1,3,0,3,5,2,8,6,6,1,3,Developer,Yes
12918,Male,Single,Graduate,2,5,14,62800,2,-1,Public Relations,2,4,5,3,1,2,10,3,6,1,3,Senior Consultant,Yes
12919,Female,Married,Graduate,1,4,17,59847,1,-2,Product Management,1,2,2,3,5,2,7,3,4,3,3,Consultant,No
12920,Female,Married,Graduate,1,4,14,57251,2,-2,Consultancy,2,0,0,3,4,2,8,2,3,4,1,Senior Consultant,Yes
12921,Male,Single,Post-Graduate,2,4,13,55406,2,1,HR,2,4,5,4,1,4,10,3,7,2,1,Senior Developer,No
12922,Male,Married,Graduate,2,3,12,46475,1,-1,Training,1,1,0,4,4,3,7,2,2,1,2,Developer,No
12923,Female,Married,Graduate,2,5,10,56677,2,1,HR,2,0,1,4,4,2,12,2,3,3,3,Senior Consultant,Yes
12924,Male,Married,Post-Graduate,4,3,10,56369,2,0,Training,2,0,0,4,2,2,9,0,0,4,3,Senior Consultant,No
12925,Female,Divorced,Graduate,1,4,12,69859,2,0,Development,2,1,0,4,1,4,11,4,8,2,1,Senior Developer,No
12926,Female,Married,Post-Graduate,4,3,18,49274,2,-2,Product Management,1,0,0,4,3,2,8,5,6,4,1,Consultant,No
12927,Male,Single,Post-Graduate,4,4,13,79682,2,0,Consultancy,2,0,2,3,3,4,12,3,3,2,1,Senior Developer,No
12928,Male,Single,Graduate,4,3,18,45417,1,-1,Public Relations,1,3,2,1,5,1,8,4,5,3,1,Consultant,No
12929,Male,Single,Graduate,1,5,12,81378,2,-2,Development,2,0,2,5,1,2,9,4,5,1,3,Senior Consultant,Yes
12930,Female,Single,Graduate,2,5,14,57140,1,0,Testing,1,1,1,3,4,3,7,3,3,0,3,Consultant,Yes
12931,Male,Single,Graduate,2,5,17,58579,2,-2,Product Management,1,1,1,1,1,2,8,6,6,3,4,Consultant,No
12932,Male,Married,Graduate,2,4,14,54142,2,1,Sales,1,2,1,4,3,2,8,2,2,4,1,Consultant,Yes
12933,Female,Married,Post-Graduate,3,3,12,81875,2,1,Product Management,2,0,4,4,5,4,10,4,4,1,1,Senior Developer,Yes
12934,Male,Single,Graduate,1,3,10,82244,2,-1,People Management,2,0,0,3,2,1,11,1,1,1,3,Senior Consultant,No
12935,Male,Married,Post-Graduate,2,4,16,50491,1,0,DevOps,1,0,0,5,3,4,8,0,0,3,3,Developer,Yes
12936,Male,Married,Post-Graduate,1,5,11,70519,2,-1,Testing,2,0,2,3,1,1,8,2,2,1,2,Senior Consultant,No
12937,Male,Married,Graduate,2,4,13,56127,2,0,Consultancy,1,0,0,4,1,1,9,0,0,1,1,Developer,No
12938,Female,Married,Graduate,1,5,13,56987,1,-2,Development,1,1,1,3,1,2,7,4,5,1,3,Consultant,No
12939,Female,Divorced,Post-Graduate,3,5,13,53395,2,1,HR,1,2,1,5,4,2,8,2,2,2,1,Developer,Yes
12940,Male,Married,Post-Graduate,3,5,12,56302,2,-1,Public Relations,2,2,3,4,3,1,8,2,7,4,3,Senior Consultant,No
12941,Female,Single,Graduate,4,5,12,57762,1,-1,Sales,1,3,1,2,1,2,6,3,5,2,2,Developer,Yes
12942,Female,Married,Graduate,1,3,11,81180,2,-2,Sales,2,0,0,3,3,3,8,1,1,1,3,Senior Consultant,Yes
12943,Female,Married,Post-Graduate,1,3,16,45104,1,0,Consultancy,1,0,0,5,3,2,9,0,0,3,3,Consultant,Yes
12944,Female,Married,Post-Graduate,2,3,14,70150,2,1,Testing,2,0,0,3,2,3,9,0,0,1,2,Senior Developer,Yes
12945,Male,Divorced,Post-Graduate,2,4,14,58699,2,-2,Development,2,4,1,4,4,2,9,2,7,2,4,Senior Developer,Yes
12946,Female,Married,Post-Graduate,2,3,16,58078,2,0,Public Relations,1,0,0,2,1,2,8,4,5,0,3,Developer,Yes
12947,Male,Divorced,Post-Graduate,4,3,15,59097,1,0,Testing,1,0,0,4,4,4,6,0,0,3,1,Developer,No
12948,Female,Divorced,Graduate,3,3,17,56089,1,0,Testing,1,3,0,3,4,3,6,3,4,3,5,Developer,No
12949,Female,Married,Graduate,4,5,11,76527,2,0,People Management,2,1,2,4,3,4,12,2,3,4,1,Senior Developer,Yes
12950,Female,Married,Graduate,2,4,16,48909,1,0,Training,1,0,0,4,4,2,7,1,1,4,5,Developer,Yes
12951,Female,Married,Graduate,1,3,15,57496,1,-2,Testing,1,1,1,3,4,4,5,3,3,3,3,Consultant,No
12952,Female,Married,Graduate,1,3,14,47086,1,-2,HR,1,2,2,1,3,2,6,2,2,1,3,Developer,Yes
12953,Male,Married,Post-Graduate,1,3,18,48129,1,1,DevOps,1,0,0,2,1,2,5,3,4,3,3,Developer,No
12954,Female,Married,Graduate,4,3,12,81545,2,-2,Sales,2,0,0,5,3,3,8,0,0,3,1,Senior Consultant,No
12955,Female,Married,Graduate,1,3,15,59582,2,0,Training,1,0,0,3,3,2,9,1,1,3,4,Developer,Yes
12956,Female,Single,Graduate,1,5,14,56508,2,-1,DevOps,2,3,2,5,3,2,10,4,6,4,1,Senior Developer,No
12957,Female,Single,Post-Graduate,1,5,18,53790,2,-1,Consultancy,1,0,1,5,5,3,6,3,5,2,4,Developer,Yes
12958,Male,Married,Post-Graduate,1,4,12,52120,1,-2,HR,1,1,2,3,4,1,9,4,4,0,5,Developer,No
12959,Male,Single,Post-Graduate,3,3,12,57542,2,1,HR,2,1,0,3,4,1,9,2,2,3,2,Senior Developer,Yes
12960,Female,Married,Graduate,2,5,12,54115,2,-1,Training,1,0,2,1,4,1,5,2,2,1,4,Developer,No
12961,Female,Married,Post-Graduate,3,4,16,57165,1,-2,Product Management,1,1,2,3,5,1,6,3,4,2,4,Developer,No
12962,Female,Married,Graduate,4,3,11,74692,2,1,Sales,2,0,2,4,3,4,11,3,4,4,1,Senior Consultant,Yes
12963,Male,Divorced,Post-Graduate,2,4,14,76195,2,0,Development,2,0,0,4,4,2,12,1,1,4,3,Senior Developer,No
12964,Male,Married,Graduate,4,4,11,80705,2,1,Sales,2,2,2,4,4,2,10,2,5,4,4,Senior Developer,Yes
12965,Male,Single,Graduate,1,5,11,78328,2,-1,People Management,2,1,3,4,4,2,9,3,4,2,4,Senior Consultant,Yes
12966,Male,Married,Post-Graduate,2,4,16,48950,2,-1,Product Management,1,1,1,1,3,3,7,3,4,4,4,Consultant,No
12967,Female,Married,Post-Graduate,2,3,10,76416,2,-2,Development,2,0,0,4,3,3,8,2,2,4,2,Senior Developer,Yes
12968,Male,Married,Graduate,1,5,11,77056,2,1,People Management,2,0,0,4,3,3,10,1,1,4,5,Senior Developer,Yes
12969,Male,Married,Graduate,3,3,15,45189,2,0,Sales,1,0,0,3,4,4,8,0,0,3,1,Developer,Yes
12970,Female,Married,Graduate,1,4,13,46928,2,1,Development,1,0,0,4,5,1,8,1,1,3,1,Developer,No
12971,Female,Married,Graduate,3,3,16,54554,1,1,People Management,1,0,0,1,4,2,5,1,1,3,1,Developer,Yes
12972,Female,Married,Post-Graduate,2,5,13,53441,2,1,HR,1,2,0,4,3,2,5,3,3,1,3,Developer,No
12973,Female,Married,Post-Graduate,2,3,10,63904,2,1,Public Relations,2,5,2,1,4,4,9,4,5,2,1,Senior Developer,Yes
12974,Female,Divorced,Graduate,3,3,12,48045,1,-1,Training,1,2,1,2,2,2,5,3,4,3,5,Developer,No
12975,Female,Married,Post-Graduate,4,3,13,56333,2,0,Testing,1,1,2,4,1,4,9,4,4,4,4,Consultant,Yes
12976,Male,Married,Graduate,1,3,11,72341,2,1,Testing,2,0,0,2,2,3,8,0,0,1,3,Senior Consultant,No
12977,Male,Single,Graduate,1,4,13,67634,2,-2,HR,2,0,0,2,4,2,12,0,0,1,4,Senior Consultant,No
12978,Female,Married,Post-Graduate,2,3,12,73298,2,-2,Sales,2,1,1,4,3,4,10,3,7,3,1,Senior Consultant,Yes
12979,Male,Divorced,Graduate,3,4,14,62926,2,1,DevOps,2,0,1,4,3,1,8,4,7,1,4,Senior Developer,Yes
12980,Female,Divorced,Post-Graduate,1,5,17,47128,2,-1,HR,1,0,0,4,3,3,8,0,0,1,4,Developer,Yes
12981,Female,Single,Graduate,1,4,14,61278,2,-2,Training,2,4,4,4,3,2,8,2,5,3,4,Senior Consultant,Yes
12982,Female,Married,Graduate,2,4,12,52591,1,-2,Testing,1,3,2,5,3,3,7,5,6,3,3,Developer,Yes
12983,Female,Divorced,Post-Graduate,1,5,18,45069,1,-2,Training,1,2,2,4,2,1,5,2,2,3,1,Developer,Yes
12984,Male,Divorced,Graduate,1,3,14,57644,2,-2,Sales,1,2,2,2,4,2,7,3,3,1,4,Consultant,Yes
12985,Male,Married,Graduate,1,4,14,68745,2,0,Product Management,2,0,0,5,1,4,10,0,0,2,3,Senior Consultant,Yes
12986,Female,Married,Post-Graduate,2,3,17,49760,2,0,Testing,1,0,1,5,1,3,9,1,1,0,4,Consultant,Yes
12987,Female,Married,Graduate,1,5,12,58208,2,0,Development,1,0,0,4,5,1,5,0,0,2,3,Developer,Yes
12988,Female,Married,Post-Graduate,1,4,10,71924,2,0,Product Management,2,3,3,4,1,4,8,3,7,4,5,Senior Developer,Yes
12989,Female,Married,Post-Graduate,1,5,12,55958,1,-1,DevOps,1,2,0,4,4,2,8,3,3,0,1,Developer,Yes
12990,Female,Married,Post-Graduate,1,4,13,58052,2,1,Consultancy,2,0,0,2,2,2,11,1,1,3,4,Senior Consultant,No
12991,Male,Single,Graduate,4,4,12,58418,1,-1,HR,1,0,1,3,4,1,9,1,1,2,5,Developer,Yes
12992,Female,Single,Graduate,2,4,12,67329,2,-1,Training,2,5,2,2,3,2,9,4,5,1,4,Senior Consultant,Yes
