UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
13402,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6402,6] (= 1) > 0.999654233455658)-->node 2: (X[6402,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13403,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6403,6] (= 1) > 0.999654233455658)-->node 2: (X[6403,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13404,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[6404,6] (= 1) > 0.999654233455658)-->node 2: (X[6404,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6404,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Growth,Better career opportunity
13405,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[6405,6] (= 0) <= 0.999654233455658)-->node 1: (X[6405,7] (= 1) > 0.999441921710968)-->node 6: (X[6405,3] (= 3) <= 3.998718023300171)-->node 7: (X[6405,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
13406,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[6406,6] (= 1) > 0.999654233455658)-->node 2: (X[6406,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6406,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Business Travel ,Business Travel 
13407,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[6407,6] (= 1) > 0.999654233455658)-->node 2: (X[6407,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6407,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Growth,Better career opportunity
13408,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[6408,6] (= 0) <= 0.999654233455658)-->node 1: (X[6408,7] (= 1) > 0.999441921710968)-->node 6: (X[6408,3] (= 3) <= 3.998718023300171)-->node 7: (X[6408,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Business Travel ,Business Travel 
13409,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6409,6] (= 1) > 0.999654233455658)-->node 2: (X[6409,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13410,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6410,6] (= 1) > 0.999654233455658)-->node 2: (X[6410,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6410,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13411,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6411,6] (= 1) > 0.999654233455658)-->node 2: (X[6411,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13412,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[6412,6] (= 0) <= 0.999654233455658)-->node 1: (X[6412,7] (= 1) > 0.999441921710968)-->node 6: (X[6412,3] (= 3) <= 3.998718023300171)-->node 7: (X[6412,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
13413,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6413,6] (= 0) <= 0.999654233455658)-->node 1: (X[6413,7] (= 1) > 0.999441921710968)-->node 6: (X[6413,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13414,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6414,6] (= 1) > 0.999654233455658)-->node 2: (X[6414,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13415,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6415,6] (= 0) <= 0.999654233455658)-->node 1: (X[6415,7] (= 1) > 0.999441921710968)-->node 6: (X[6415,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13416,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6416,6] (= 0) <= 0.999654233455658)-->node 1: (X[6416,7] (= 1) > 0.999441921710968)-->node 6: (X[6416,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13417,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[6417,6] (= 0) <= 0.999654233455658)-->node 1: (X[6417,7] (= 1) > 0.999441921710968)-->node 6: (X[6417,3] (= 3) <= 3.998718023300171)-->node 7: (X[6417,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
13418,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6418,6] (= 1) > 0.999654233455658)-->node 2: (X[6418,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6418,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13419,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6419,6] (= 0) <= 0.999654233455658)-->node 1: (X[6419,7] (= 1) > 0.999441921710968)-->node 6: (X[6419,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
13420,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6420,6] (= 1) > 0.999654233455658)-->node 2: (X[6420,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
13421,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6421,6] (= 1) > 0.999654233455658)-->node 2: (X[6421,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13422,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6422,6] (= 1) > 0.999654233455658)-->node 2: (X[6422,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6422,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13423,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6423,6] (= 0) <= 0.999654233455658)-->node 1: (X[6423,7] (= 1) > 0.999441921710968)-->node 6: (X[6423,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13424,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6424,6] (= 1) > 0.999654233455658)-->node 2: (X[6424,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13425,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6425,6] (= 1) > 0.999654233455658)-->node 2: (X[6425,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
13426,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6426,6] (= 1) > 0.999654233455658)-->node 2: (X[6426,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
13427,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[6427,6] (= 0) <= 0.999654233455658)-->node 1: (X[6427,7] (= 1) > 0.999441921710968)-->node 6: (X[6427,3] (= 3) <= 3.998718023300171)-->node 7: (X[6427,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
13428,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6428,6] (= 0) <= 0.999654233455658)-->node 1: (X[6428,7] (= 1) > 0.999441921710968)-->node 6: (X[6428,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13429,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[6429,6] (= 1) > 0.999654233455658)-->node 2: (X[6429,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6429,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Business Travel ,Business Travel 
13430,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6430,6] (= 1) > 0.999654233455658)-->node 2: (X[6430,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13431,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[6431,6] (= 0) <= 0.999654233455658)-->node 1: (X[6431,7] (= 1) > 0.999441921710968)-->node 6: (X[6431,3] (= 3) <= 3.998718023300171)-->node 7: (X[6431,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Business Travel ,Business Travel 
13432,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[6432,6] (= 0) <= 0.999654233455658)-->node 1: (X[6432,7] (= 1) > 0.999441921710968)-->node 6: (X[6432,3] (= 3) <= 3.998718023300171)-->node 7: (X[6432,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Growth,Better career opportunity
13433,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6433,6] (= 0) <= 0.999654233455658)-->node 1: (X[6433,7] (= 1) > 0.999441921710968)-->node 6: (X[6433,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
13434,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[6434,6] (= 0) <= 0.999654233455658)-->node 1: (X[6434,7] (= 1) > 0.999441921710968)-->node 6: (X[6434,3] (= 3) <= 3.998718023300171)-->node 7: (X[6434,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
13435,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[6435,6] (= 1) > 0.999654233455658)-->node 2: (X[6435,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
13436,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6436,6] (= 1) > 0.999654233455658)-->node 2: (X[6436,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13437,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6437,6] (= 1) > 0.999654233455658)-->node 2: (X[6437,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13438,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6438,6] (= 1) > 0.999654233455658)-->node 2: (X[6438,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13439,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6439,6] (= 1) > 0.999654233455658)-->node 2: (X[6439,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13440,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6440,6] (= 0) <= 0.999654233455658)-->node 1: (X[6440,7] (= 1) > 0.999441921710968)-->node 6: (X[6440,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
13441,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6441,6] (= 0) <= 0.999654233455658)-->node 1: (X[6441,7] (= 1) > 0.999441921710968)-->node 6: (X[6441,3] (= 5) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
13442,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6442,6] (= 1) > 0.999654233455658)-->node 2: (X[6442,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13443,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6443,6] (= 1) > 0.999654233455658)-->node 2: (X[6443,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13444,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6444,6] (= 0) <= 0.999654233455658)-->node 1: (X[6444,7] (= 1) > 0.999441921710968)-->node 6: (X[6444,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
13445,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[6445,6] (= 1) > 0.999654233455658)-->node 2: (X[6445,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
13446,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6446,6] (= 0) <= 0.999654233455658)-->node 1: (X[6446,7] (= 1) > 0.999441921710968)-->node 6: (X[6446,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13447,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6447,6] (= 0) <= 0.999654233455658)-->node 1: (X[6447,7] (= 1) > 0.999441921710968)-->node 6: (X[6447,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13448,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6448,6] (= 1) > 0.999654233455658)-->node 2: (X[6448,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
13449,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6449,6] (= 1) > 0.999654233455658)-->node 2: (X[6449,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13450,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6450,6] (= 1) > 0.999654233455658)-->node 2: (X[6450,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13451,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6451,6] (= 1) > 0.999654233455658)-->node 2: (X[6451,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6451,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13452,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6452,6] (= 0) <= 0.999654233455658)-->node 1: (X[6452,7] (= 1) > 0.999441921710968)-->node 6: (X[6452,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13453,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[6453,6] (= 1) > 0.999654233455658)-->node 2: (X[6453,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6453,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Business Travel ,Business Travel 
13454,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[6454,6] (= 0) <= 0.999654233455658)-->node 1: (X[6454,7] (= 1) > 0.999441921710968)-->node 6: (X[6454,3] (= 3) <= 3.998718023300171)-->node 7: (X[6454,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Business Travel ,Business Travel 
13455,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6455,6] (= 1) > 0.999654233455658)-->node 2: (X[6455,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6455,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13456,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6456,6] (= 0) <= 0.999654233455658)-->node 1: (X[6456,7] (= 1) > 0.999441921710968)-->node 6: (X[6456,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13457,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6457,6] (= 0) <= 0.999654233455658)-->node 1: (X[6457,7] (= 1) > 0.999441921710968)-->node 6: (X[6457,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
13458,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6458,6] (= 1) > 0.999654233455658)-->node 2: (X[6458,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6458,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13459,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6459,6] (= 0) <= 0.999654233455658)-->node 1: (X[6459,7] (= 1) > 0.999441921710968)-->node 6: (X[6459,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13460,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6460,6] (= 1) > 0.999654233455658)-->node 2: (X[6460,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13461,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6461,6] (= 1) > 0.999654233455658)-->node 2: (X[6461,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
13462,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[6462,6] (= 1) > 0.999654233455658)-->node 2: (X[6462,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
13463,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6463,6] (= 0) <= 0.999654233455658)-->node 1: (X[6463,7] (= 1) > 0.999441921710968)-->node 6: (X[6463,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13464,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[6464,6] (= 1) > 0.999654233455658)-->node 2: (X[6464,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
13465,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6465,6] (= 1) > 0.999654233455658)-->node 2: (X[6465,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
13466,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6466,6] (= 0) <= 0.999654233455658)-->node 1: (X[6466,7] (= 1) > 0.999441921710968)-->node 6: (X[6466,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13467,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6467,6] (= 1) > 0.999654233455658)-->node 2: (X[6467,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6467,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13468,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6468,6] (= 1) > 0.999654233455658)-->node 2: (X[6468,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13469,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6469,6] (= 0) <= 0.999654233455658)-->node 1: (X[6469,7] (= 1) > 0.999441921710968)-->node 6: (X[6469,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13470,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6470,6] (= 1) > 0.999654233455658)-->node 2: (X[6470,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13471,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6471,6] (= 1) > 0.999654233455658)-->node 2: (X[6471,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
13472,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6472,6] (= 0) <= 0.999654233455658)-->node 1: (X[6472,7] (= 1) > 0.999441921710968)-->node 6: (X[6472,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
13473,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6473,6] (= 1) > 0.999654233455658)-->node 2: (X[6473,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13474,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6474,6] (= 0) <= 0.999654233455658)-->node 1: (X[6474,7] (= 1) > 0.999441921710968)-->node 6: (X[6474,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
13475,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6475,6] (= 0) <= 0.999654233455658)-->node 1: (X[6475,7] (= 1) > 0.999441921710968)-->node 6: (X[6475,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13476,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6476,6] (= 1) > 0.999654233455658)-->node 2: (X[6476,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13477,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[6477,6] (= 1) > 0.999654233455658)-->node 2: (X[6477,9] (= 0) <= 0.9965006709098816)-->node 3: (X[6477,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
13478,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6478,6] (= 0) <= 0.999654233455658)-->node 1: (X[6478,7] (= 1) > 0.999441921710968)-->node 6: (X[6478,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
13479,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[6479,6] (= 0) <= 0.999654233455658)-->node 1: (X[6479,7] (= 1) > 0.999441921710968)-->node 6: (X[6479,3] (= 3) <= 3.998718023300171)-->node 7: (X[6479,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
13480,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[6480,6] (= 0) <= 0.999654233455658)-->node 1: (X[6480,7] (= 1) > 0.999441921710968)-->node 6: (X[6480,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
13481,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6481,6] (= 1) > 0.999654233455658)-->node 2: (X[6481,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
13482,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[6482,6] (= 1) > 0.999654233455658)-->node 2: (X[6482,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
13483,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[6483,6] (= 0) <= 0.999654233455658)-->node 1: (X[6483,7] (= 1) > 0.999441921710968)-->node 6: (X[6483,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
