UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
4925,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4925,3] (= 3) <= 3.996037006378174)-->node 1: (X[4925,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4926,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4926,3] (= 3) <= 3.996037006378174)-->node 1: (X[4926,8] (= 1) > 0.9974051713943481)-->node 4: (X[4926,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4927,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4927,3] (= 5) > 3.996037006378174)-->node 2: (X[4927,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4927,1] (= 3) <= 3.000603675842285)-->node 9: (X[4927,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
4928,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4928,3] (= 5) > 3.996037006378174)-->node 2: (X[4928,1] (= 2) <= 3.9844515323638916)-->node 7: (X[4928,1] (= 2) <= 3.000603675842285)-->node 9: (X[4928,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
4929,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4929,3] (= 5) > 3.996037006378174)-->node 2: (X[4929,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4929,1] (= 3) <= 3.000603675842285)-->node 9: (X[4929,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
4930,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4930,3] (= 4) > 3.996037006378174)-->node 2: (X[4930,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4931,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4931,3] (= 3) <= 3.996037006378174)-->node 1: (X[4931,8] (= 1) > 0.9974051713943481)-->node 4: (X[4931,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4932,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[4932,3] (= 3) <= 3.996037006378174)-->node 1: (X[4932,8] (= 1) > 0.9974051713943481)-->node 4: (X[4932,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
4933,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4933,3] (= 5) > 3.996037006378174)-->node 2: (X[4933,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4934,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4934,3] (= 5) > 3.996037006378174)-->node 2: (X[4934,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4935,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4935,3] (= 4) > 3.996037006378174)-->node 2: (X[4935,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
4936,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[4936,3] (= 5) > 3.996037006378174)-->node 2: (X[4936,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
4937,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4937,3] (= 5) > 3.996037006378174)-->node 2: (X[4937,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4938,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4938,3] (= 3) <= 3.996037006378174)-->node 1: (X[4938,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4939,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4939,3] (= 5) > 3.996037006378174)-->node 2: (X[4939,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4940,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4940,3] (= 3) <= 3.996037006378174)-->node 1: (X[4940,8] (= 1) > 0.9974051713943481)-->node 4: (X[4940,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4941,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4941,3] (= 3) <= 3.996037006378174)-->node 1: (X[4941,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4942,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4942,3] (= 4) > 3.996037006378174)-->node 2: (X[4942,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4943,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4943,3] (= 3) <= 3.996037006378174)-->node 1: (X[4943,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4944,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4944,3] (= 3) <= 3.996037006378174)-->node 1: (X[4944,8] (= 1) > 0.9974051713943481)-->node 4: (X[4944,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4945,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4945,3] (= 4) > 3.996037006378174)-->node 2: (X[4945,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4946,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[4946,3] (= 3) <= 3.996037006378174)-->node 1: (X[4946,8] (= 1) > 0.9974051713943481)-->node 4: (X[4946,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
4947,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4947,3] (= 5) > 3.996037006378174)-->node 2: (X[4947,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4948,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4948,3] (= 5) > 3.996037006378174)-->node 2: (X[4948,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4948,1] (= 3) <= 3.000603675842285)-->node 9: (X[4948,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
4949,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4949,3] (= 2) <= 3.996037006378174)-->node 1: (X[4949,8] (= 1) > 0.9974051713943481)-->node 4: (X[4949,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4950,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4950,3] (= 4) > 3.996037006378174)-->node 2: (X[4950,1] (= 2) <= 3.9844515323638916)-->node 7: (X[4950,1] (= 2) <= 3.000603675842285)-->node 9: (X[4950,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
4951,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4951,3] (= 5) > 3.996037006378174)-->node 2: (X[4951,1] (= 2) <= 3.9844515323638916)-->node 7: (X[4951,1] (= 2) <= 3.000603675842285)-->node 9: (X[4951,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
4952,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4952,3] (= 5) > 3.996037006378174)-->node 2: (X[4952,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4952,1] (= 3) <= 3.000603675842285)-->node 9: (X[4952,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
4953,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[4953,3] (= 3) <= 3.996037006378174)-->node 1: (X[4953,8] (= 1) > 0.9974051713943481)-->node 4: (X[4953,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
4954,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[4954,3] (= 3) <= 3.996037006378174)-->node 1: (X[4954,8] (= 1) > 0.9974051713943481)-->node 4: (X[4954,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
4955,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4955,3] (= 2) <= 3.996037006378174)-->node 1: (X[4955,8] (= 1) > 0.9974051713943481)-->node 4: (X[4955,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4956,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4956,3] (= 5) > 3.996037006378174)-->node 2: (X[4956,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4957,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4957,3] (= 3) <= 3.996037006378174)-->node 1: (X[4957,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4958,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4958,3] (= 5) > 3.996037006378174)-->node 2: (X[4958,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4958,1] (= 3) <= 3.000603675842285)-->node 9: (X[4958,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
4959,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4959,3] (= 4) > 3.996037006378174)-->node 2: (X[4959,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4959,1] (= 3) <= 3.000603675842285)-->node 9: (X[4959,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
4960,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4960,3] (= 5) > 3.996037006378174)-->node 2: (X[4960,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4961,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4961,3] (= 4) > 3.996037006378174)-->node 2: (X[4961,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4961,1] (= 3) <= 3.000603675842285)-->node 9: (X[4961,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
4962,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4962,3] (= 4) > 3.996037006378174)-->node 2: (X[4962,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4962,1] (= 3) <= 3.000603675842285)-->node 9: (X[4962,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
4963,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4963,3] (= 4) > 3.996037006378174)-->node 2: (X[4963,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4964,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[4964,3] (= 4) > 3.996037006378174)-->node 2: (X[4964,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
4965,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4965,3] (= 4) > 3.996037006378174)-->node 2: (X[4965,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
4966,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4966,3] (= 5) > 3.996037006378174)-->node 2: (X[4966,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4967,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4967,3] (= 5) > 3.996037006378174)-->node 2: (X[4967,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
4968,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4968,3] (= 4) > 3.996037006378174)-->node 2: (X[4968,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4968,1] (= 3) <= 3.000603675842285)-->node 9: (X[4968,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
4969,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[4969,3] (= 5) > 3.996037006378174)-->node 2: (X[4969,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
4970,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4970,3] (= 3) <= 3.996037006378174)-->node 1: (X[4970,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4971,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4971,3] (= 4) > 3.996037006378174)-->node 2: (X[4971,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4972,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4972,3] (= 5) > 3.996037006378174)-->node 2: (X[4972,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4973,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[4973,3] (= 5) > 3.996037006378174)-->node 2: (X[4973,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
4974,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4974,3] (= 5) > 3.996037006378174)-->node 2: (X[4974,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4974,1] (= 3) <= 3.000603675842285)-->node 9: (X[4974,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
4975,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4975,3] (= 5) > 3.996037006378174)-->node 2: (X[4975,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4976,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4976,3] (= 5) > 3.996037006378174)-->node 2: (X[4976,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4976,1] (= 3) <= 3.000603675842285)-->node 9: (X[4976,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
4977,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4977,3] (= 3) <= 3.996037006378174)-->node 1: (X[4977,8] (= 1) > 0.9974051713943481)-->node 4: (X[4977,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4978,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4978,3] (= 5) > 3.996037006378174)-->node 2: (X[4978,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4979,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4979,3] (= 4) > 3.996037006378174)-->node 2: (X[4979,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4980,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[4980,3] (= 3) <= 3.996037006378174)-->node 1: (X[4980,8] (= 1) > 0.9974051713943481)-->node 4: (X[4980,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
4981,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4981,3] (= 4) > 3.996037006378174)-->node 2: (X[4981,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
4982,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4982,3] (= 5) > 3.996037006378174)-->node 2: (X[4982,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4983,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4983,3] (= 5) > 3.996037006378174)-->node 2: (X[4983,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4984,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4984,3] (= 4) > 3.996037006378174)-->node 2: (X[4984,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4985,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4985,3] (= 5) > 3.996037006378174)-->node 2: (X[4985,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4985,1] (= 3) <= 3.000603675842285)-->node 9: (X[4985,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
4986,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4986,3] (= 5) > 3.996037006378174)-->node 2: (X[4986,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4987,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4987,3] (= 5) > 3.996037006378174)-->node 2: (X[4987,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
4988,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4988,3] (= 3) <= 3.996037006378174)-->node 1: (X[4988,8] (= 1) > 0.9974051713943481)-->node 4: (X[4988,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4989,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[4989,3] (= 5) > 3.996037006378174)-->node 2: (X[4989,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
4990,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4990,3] (= 4) > 3.996037006378174)-->node 2: (X[4990,1] (= 3) <= 3.9844515323638916)-->node 7: (X[4990,1] (= 3) <= 3.000603675842285)-->node 9: (X[4990,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
4991,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4991,3] (= 5) > 3.996037006378174)-->node 2: (X[4991,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4992,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[4992,3] (= 3) <= 3.996037006378174)-->node 1: (X[4992,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
4993,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[4993,3] (= 3) <= 3.996037006378174)-->node 1: (X[4993,8] (= 1) > 0.9974051713943481)-->node 4: (X[4993,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
4994,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4994,3] (= 4) > 3.996037006378174)-->node 2: (X[4994,1] (= 2) <= 3.9844515323638916)-->node 7: (X[4994,1] (= 2) <= 3.000603675842285)-->node 9: (X[4994,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
4995,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[4995,3] (= 4) > 3.996037006378174)-->node 2: (X[4995,1] (= 2) <= 3.9844515323638916)-->node 7: (X[4995,1] (= 2) <= 3.000603675842285)-->node 9: (X[4995,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
4996,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[4996,3] (= 4) > 3.996037006378174)-->node 2: (X[4996,1] (= 2) <= 3.9844515323638916)-->node 7: (X[4996,1] (= 2) <= 3.000603675842285)-->node 9: (X[4996,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
4997,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4997,3] (= 5) > 3.996037006378174)-->node 2: (X[4997,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
4998,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4998,3] (= 5) > 3.996037006378174)-->node 2: (X[4998,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
4999,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[4999,3] (= 4) > 3.996037006378174)-->node 2: (X[4999,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
5000,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[5000,3] (= 5) > 3.996037006378174)-->node 2: (X[5000,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
5001,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[5001,3] (= 2) <= 3.996037006378174)-->node 1: (X[5001,8] (= 1) > 0.9974051713943481)-->node 4: (X[5001,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
5002,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[5002,3] (= 3) <= 3.996037006378174)-->node 1: (X[5002,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
5003,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[5003,3] (= 5) > 3.996037006378174)-->node 2: (X[5003,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
5004,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[5004,3] (= 4) > 3.996037006378174)-->node 2: (X[5004,1] (= 3) <= 3.9844515323638916)-->node 7: (X[5004,1] (= 3) <= 3.000603675842285)-->node 9: (X[5004,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
